objid,flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub,mcat_expt,ra,dec,aper4,aper4_err,mcat_bg,aper7,aper7_err
6443492182380776370,11364.197262010084,131.971605655053,14153.0,2.2051174815817026e-16,111.98406914405683,10742.0,14.957109389193533,1.0628202152864819,14.960175731696921,111.6682492648447,674.4832763671875,2.3003659348558008e-14,2.1894096434901525e-16,0.010137383677058409,1.0704453794085935,809777357.97000003,163.64896991934077,0.94537431537165395,809777298.23275089,1.0689736294328509,0.010358236679749666,0.010232927951109971,809777231.02499998,323.068206787,0.253848671913,14.944427029691223,100.30199600896663,13287.012493033448,553.58331298828125,809777229.995,809777357.995,0.010413966972013355,2.3339761212377054e-14,0.010315028408101057,32.0,0.010458009875636165,314.52965366356506,113.29981171056822,2.2020856766316727e-16,2.3068718243675707e-14,117.1,323.068145752,0.253795266151,15.2517,0.0125706,0.00139936,14.9645,0.0105989
6443492188252799377,12570.829721627855,138.55942513915559,12876.0,2.3318894488426636e-16,124.86720485027763,10405.0,14.838879024616174,1.1261076744616318,14.838268300175953,124.93746216081684,70.889091491699219,2.5737117205128269e-14,2.3197818093909617e-16,0.0096407931030544347,1.1319851693410989,810379858.99199998,131.56433082295797,0.82783771838941622,810379801.70421731,1.1322968134749272,0.0097929225636566031,0.0097271660327518106,810379744.99600005,323.068206787,0.253848940134,14.826845274856064,99.563935233399732,10681.99150989969,356.8634033203125,810379744.995,810379858.995,0.00989037568373341,2.6009326736481118e-14,0.009801093261067706,96.0,0.0098820555095784357,331.92582917312291,126.25886765282097,2.3325314357583501e-16,2.5722644199157191e-14,112.0,323.068145752,0.253769874573,15.1156,0.0126582,0.0014801,14.8431,0.0107711
6443492189058105667,14609.279638039121,160.95433146706102,17442.0,2.0132290545434018e-16,116.01698141262548,14053.0,14.91869609602673,0.97055120094012848,14.921916659027531,115.67335614784551,431.9708251953125,2.3828711366456173e-14,1.9993354739366646e-16,0.0089458070978327697,0.97729565754534065,810398050.98800004,203.7481496533857,0.96201987964839375,810397980.05178154,0.9758829665558113,0.0091345836049328,0.0090201278988910616,810397908.0,323.068206787,0.253704577684,14.906667869156161,124.53629745101891,16542.751300000909,699.03521728515625,810397907.995,810398050.995,0.0091713543997808955,2.4165738560034861e-14,0.0090945312628551989,32.0,0.0092120877778487653,300.73941351350982,117.30941048560612,2.0103189111049711e-16,2.3899498171000848e-14,144.0,323.06817627,0.253648877144,15.1319,0.0105222,0.00137456,14.9136,0.00923388
6443492194863022482,11664.550368146123,121.98983795743629,11274.0,2.4685537888281891e-16,127.43557275681135,9760.0,14.816773311957306,1.1924015060465958,14.816230789113391,127.49926593118226,153.63229370117188,2.6264848781823545e-14,2.4563471024559873e-16,0.010006621139368121,1.1983270819554317,810652157.98599994,116.22078694105247,0.83693231973516113,810652105.97031486,1.1986204568048138,0.010156850413061136,0.01009970511715963,810652045.99899995,323.06829834,0.253828316927,14.805358706821416,90.575655450740257,9436.2161203768064,434.15518188476562,810652045.995,810652157.995,0.0102604356588607,2.6529174576549676e-14,0.010164379425727788,0.0,0.01025276372387296,248.72398990955227,128.78240085703726,2.4691581410179162e-16,2.625172798790314e-14,105.05,323.068206787,0.253778934479,14.976,0.0119634,0.00143242,14.8224,0.0109488
6441944069675419134,20957.901071516932,244.79845357934514,22025.0,1.7120337721501849e-16,118.19095446103489,19989.0,14.898539400387801,0.82606263071337083,14.899104967629336,118.12940403577241,289.54888916015625,2.4334657231369117e-14,1.7016890192695439e-16,0.0074740287435233199,0.83108435541271108,775805019.98000002,255.58523739417288,0.95394721316971354,775804919.6934644,0.83087303071470997,0.0076118139031819965,0.0075258355587521919,775804819.995,323.068145752,0.253824919462,14.885782827331553,175.25116632141479,20751.516150484145,64.328521728515625,775804818.995,775805019.995,0.0076595941855472915,2.4635086381190793e-14,0.0076059360106466301,104.0,0.0076655553379030295,353.37627143134421,119.5877979669456,1.7115984432723024e-16,2.4347336618973189e-14,202.0,323.068084717,0.253771752119,15.2049,0.00930937,0.00148561,14.8983,0.00773001
6442929232091808067,9263.2083257583017,103.00661720863248,10135.0,2.7158179336611276e-16,124.75044149851485,8066.0,14.839894771775869,1.3107436727102759,14.840479523558646,124.68327195748689,128.13153076171875,2.56847540232423e-14,2.7001319657831685e-16,0.011222694273204326,1.3183582202238484,807362821.99000001,107.93875642269674,0.87089042040890563,807362779.43533671,1.3180112412464593,0.011419933428040707,0.011339910120625518,807362736.995,323.068054199,0.253719329834,14.827753786062356,73.428210742314064,8763.7802167514128,584.06695556640625,807362735.995,807362821.995,0.011532028507291514,2.5987572021914603e-14,0.011410828511190019,32.0,0.011541327947524493,328.3186085153439,126.1532622423039,2.7151031569677061e-16,2.5698590948694057e-14,87.0,323.067993164,0.253741800785,15.0949,0.0139253,0.00149197,14.8548,0.0120757
6442929232427353547,12389.770677763201,133.70357556612532,12273.0,2.4008640144575902e-16,127.67765965713762,10310.0,14.814712716442209,1.1595658521375165,14.814070087454176,127.75325228403047,236.05593872070312,2.6317169970510275e-14,2.3887056554032838e-16,0.0097106679692533504,1.1654679681832962,807368884.98500001,126.44726847122941,0.83238088152141865,807368830.44068384,1.1658057606433425,0.009860051743867615,0.0097983031685782151,807368774.995,323.068054199,0.253765672445,14.802932371368639,95.99226000154772,10266.52619148944,524.31732177734375,807368773.995,807368884.995,0.0099592337970371148,2.6588526612229654e-14,0.0098687095352651966,0.0,0.009950416513635929,205.74851572403014,129.07051753509541,2.4015598669252856e-16,2.630159788937035e-14,112.0,323.067993164,0.253779500723,14.9844,0.0117234,0.00148137,14.8152,0.0105957
6442929234272846568,9226.0003366051242,103.81221515798171,10143.0,2.7296984258931927e-16,125.10725615481458,8152.0,14.836793751813472,1.3173167321694177,14.83744622432355,125.03209561163213,228.67762756347656,2.5756611695996218e-14,2.7136724682690006e-16,0.011245185106961486,1.3250963232491226,807403763.99000001,109.29254168174253,0.88385150502626086,807403722.31523681,1.3247073142096473,0.011446139107487596,0.011362873705541787,807403679.995,323.068145752,0.253769397736,14.824507647004042,72.9149403625226,8873.6969590241679,224.53535461425781,807403678.995,807403763.995,0.011557695370697729,2.6065386049708934e-14,0.011435958106648769,0.0,0.011568094382013783,245.23294451933472,126.53100024130551,2.7288970672718732e-16,2.5772094767891801e-14,80.0,323.068054199,0.253740698099,15.0123,0.0138708,0.00151422,14.8427,0.0125689
6442929235212371722,8119.9990914875934,88.164514300171561,8726.0,2.8785110169488494e-16,123.84036772709341,7074.0,14.847844417702486,1.3893941566379091,14.848510091500671,123.76446345009985,277.21279907226562,2.5495479470720568e-14,2.8621519626740924e-16,0.011982505157083878,1.3973354451208007,807416333.98000002,93.087388866054241,0.87145952920837022,807416296.90680301,1.3969166051242803,0.012189582604836602,0.012116224761443917,807416260.005,323.068084717,0.253765255213,14.835991354102967,64.856352775753606,7557.9656836015829,575.45758056640625,807416258.995,807416333.995,0.012316677605447524,2.5791148303235865e-14,0.012178522020933613,0.0,0.012327990678961953,214.15428851621149,125.19974904483429,2.8776482065560172e-16,2.5511115751781241e-14,76.0,323.068023682,0.253788411617,15.013,0.0141151,0.00144577,14.8467,0.0128249
6442929243600980381,6881.6020922172593,91.509732240915099,9341.0,2.6067634573662406e-16,102.80407726359982,6259.0,15.049974151630842,1.2559704925139998,15.051961972420699,102.61603055155457,672.2271728515625,2.1138902293620243e-14,2.5872992145788396e-16,0.013009929919501673,1.2654191540612818,807635446.98500001,103.9300036616976,0.90972203237352367,807635409.53305471,1.2642936963657769,0.013306976786239488,0.013167715139383418,807635372.005,323.068145752,0.253714084625,15.035439462676626,66.048862464529265,8438.3009421606184,604.6314697265625,807635370.995,807635446.995,0.013435264949613668,2.1463049901246455e-14,0.013271042536086242,40.0,0.013472095284068786,340.56081988568144,104.18956262740997,2.6044450145135002e-16,2.1177639916301564e-14,77.0,323.067993164,0.253669559956,15.4415,0.0172065,0.00147353,15.0518,0.0136345
6442929244473393758,10079.690316338163,104.91621445631401,10395.0,2.6480044689574857e-16,127.00597878682228,8892.0,14.820439585543014,1.278335034120142,14.821248172889524,126.91142801481666,218.94419860839844,2.6143754171052234e-14,2.6333701702874924e-16,0.010760854935734088,1.2854390626007213,807652404.99000001,112.34202701193774,0.88241840088136581,807652360.08889222,1.2849706982687283,0.010941702546691801,0.010868575513637069,807652314.995,323.068145752,0.253746569157,14.809079284976921,78.537831030965592,9121.2912439108786,214.81187438964844,807652313.995,807652404.995,0.011040777628668508,2.6438420540885322e-14,0.010929633975946373,0.0,0.011053093038871253,258.99004823473513,128.34184728585109,2.6470396384335801e-16,2.6163231630085389e-14,80.0,323.068054199,0.253743708134,15.007,0.0137626,0.00142076,14.8229,0.0123754
6443421819475066954,5536.3221115264387,58.780188052471637,5532.0,3.5373720714448516e-16,125.76666049591455,4633.0,14.831086177068407,1.7084036633193942,14.830727186956597,125.80825112558705,104.90574645996094,2.5916499731870931e-14,3.519311546437952e-16,0.014494774553760692,1.7171709084683746,808054941.96200001,56.968782575403587,0.83715134599334484,808054917.14859068,1.7174489416560377,0.014719110618123921,0.014690903725874449,808054891.99699998,323.067993164,0.253753483295,14.81949707736273,43.553211175961074,4625.4182117087339,475.3193359375,808054891.995,808054941.995,0.014928802231718663,2.618595332423912e-14,0.014726313235170707,32.0,0.014921400225432535,304.55479119268313,127.11627827300545,3.5379448198114376e-16,2.5907932062158396e-14,48.0,323.067962646,0.253735691309,15.0137,0.01828,0.00143539,14.8239,0.0162935
6443421819877720321,6593.1694543916365,68.578202640906326,6541.0,3.2168186319552914e-16,124.83964047677128,5540.0,14.83911872680263,1.5536254211867302,14.838945519743042,124.8595576830013,151.475830078125,2.5721068882698267e-14,3.2004683676446641e-16,0.013289741744040739,1.5615624426967434,808060740.97000003,67.537254196715068,0.84043038028906136,808060709.98141038,1.5616844599662305,0.013494604684723299,0.013454430147477936,808060670.995,323.068237305,0.253775835037,14.827766405705299,52.263777970145235,5483.4951952292959,446.16400146484375,808060670.995,808060740.995,0.013667710583971981,2.5987269966984036e-14,0.013497792398338149,0.0,0.01366444211619644,252.77535098700406,126.15179595623319,3.2170699875304348e-16,2.5716965938214884e-14,62.05,323.068145752,0.253739953041,15.0052,0.0153947,0.00139554,14.8473,0.0140167
6443421819944829481,6257.5723697117173,65.526583840876114,6889.0,3.1858745221289568e-16,120.32262313028323,5685.0,14.879131771697626,1.5371493749865894,14.881092459051548,120.1055334192196,278.18624877929688,2.4741739884359236e-14,3.1665277124723743e-16,0.013639255742313949,1.5465410301596878,808061014.99199998,76.69845988194308,0.90870669762263823,808060976.17922032,1.545176596102948,0.013891256691248799,0.013812777182200975,808060924.00100005,323.06817627,0.253811508417,14.867702466711878,51.462024553489016,6227.3132250700555,646.220947265625,808060923.995,808061014.995,0.014033266748722184,2.5048760116710529e-14,0.013854197177469274,32.0,0.014071291792223661,274.70592432425087,121.59592289665306,3.1830637879720726e-16,2.4786460364838347e-14,64.2,323.068115234,0.253718823195,15.063,0.0152004,0.00135422,14.8793,0.0136126
6443421819978384409,6302.2878647676071,65.242754020291216,7149.0,3.1784221258730442e-16,120.42886710343222,5924.0,14.878173497789859,1.532854149309308,14.881281377020789,120.08463688887785,400.213623046875,2.4737435199108838e-14,3.1576795475771742e-16,0.013591085645042966,1.5429233620742933,808061174.99300003,83.07053425519122,0.94018739094943382,808061145.63759279,1.540767952509815,0.013861365117422864,0.013763375831626234,808061116.00300002,323.068084717,0.253811597824,14.866875120195502,51.790283017364359,6744.6756737650649,676.59344482421875,808061114.995,808061174.995,0.013980543791271671,2.5067854904497042e-14,0.013802808717782611,32.0,0.01404062123341987,276.59352731858041,121.68861604124778,3.1739819821702188e-16,2.4808346623307039e-14,60.0,323.068023682,0.253733843565,15.0917,0.0159388,0.00133981,14.8858,0.0141277
6443421821421224279,6381.7608598111456,69.931682984160886,6921.0,3.2242364360522677e-16,122.94557002908488,5574.0,14.855717787821174,1.5560656337980863,14.856562646263011,122.84993796003256,161.7974853515625,2.5307087219766708e-14,3.2054952056240575e-16,0.013506720483915657,1.5651633184719747,808149765.98199999,74.841280650364055,0.87379777839303474,808149728.24481726,1.5645681305269128,0.013745389832582333,0.013676864947656853,808149680.0,323.068145752,0.253809571266,14.843754564172363,51.338402638938625,6076.5248414709695,626.7635498046875,808149679.995,808149765.995,0.013905417412258814,2.5607394650880297e-14,0.01372957538686137,40.0,0.01392163978513139,328.88013850772757,124.30774102369077,3.22301034888544e-16,2.5326787425991483e-14,60.65,323.068084717,0.253763973713,15.132,0.015112,0.00144874,14.8546,0.0127962
6443421824743113064,12432.525424635092,133.6783728114975,12675.0,2.3273355950286039e-16,123.94926270518395,10841.0,14.846890130570824,1.1237228840067626,14.84694221584704,123.94331671507511,131.83094787597656,2.5532323243305473e-14,2.3148691410539308e-16,0.0096940307555559713,1.129774560693497,808250333.99100006,134.26836279065589,0.87220082839860957,808250277.05493915,1.1297480398678832,0.0098519255826232666,0.0097813645703013208,808250206.005,323.06817627,0.253745794296,14.835152742134426,99.224850421875232,10901.537691913989,549.387451171875,808250205.995,808250333.995,0.009941427210144127,2.5811076827889131e-14,0.009851224900524258,97.0,0.0099421407830746489,306.97109161080061,125.29648945577249,2.3272809621278394e-16,2.5533548117267895e-14,111.0,323.068084717,0.2537740767,15.0269,0.0120414,0.00143284,14.8431,0.0108103
6443421824776668201,13585.422095308066,141.77475499989433,14170.0,2.207798676836433e-16,122.91222521573474,12173.0,14.856012296858651,1.0656498744191027,14.857153775506802,122.78307049705379,242.95695495605469,2.5293312522393078e-14,2.1952387413033517e-16,0.0092753724295278062,1.0717469305031229,808250509.99300003,155.90118129504913,0.89621209862399154,808250447.89943242,1.0711958974337161,0.0094360341702621753,0.009355294581279594,808250385.03499997,323.068084717,0.253774702549,14.844622234281886,109.37599833305408,12657.952839953534,625.999267578125,808250383.995,808250509.995,0.0095038049360809396,2.5586938581457579e-14,0.0094213363682644768,32.0,0.0095187613811358318,275.20571749606432,124.2084397158135,2.2066635487134552e-16,2.5319918394441356e-14,127.0,323.068054199,0.253740638494,15.0375,0.0109841,0.00137859,14.8557,0.00987757
6443421829474287696,14589.891943798528,153.86358848126625,12059.0,2.1609503531277147e-16,124.83115385426025,12457.0,14.839192537865269,1.0444828083972841,14.837144796500011,125.06681250176065,123.95693969726562,2.5763763375362694e-14,2.1516345852984053e-16,0.0089517244892558523,1.0490050257901529,809605068.98500001,126.61097715426243,0.85395073717058778,809605002.33715665,1.0499758713599796,0.0090686952112317698,0.0090261440544701088,809604935.995,323.06817627,0.253808140755,14.827681665400922,115.6444357806005,10279.818052218841,523.5189208984375,809604934.995,809605068.995,0.0091709336155183507,2.5989298318896515e-14,0.0090941174982823725,96.0,0.0091450806490076531,302.41807975253977,126.16164232474037,2.1629502950015578e-16,2.5715217693977611e-14,136.05,323.068084717,0.253776282072,15.0386,0.0108923,0.00141504,14.8456,0.00972267
6443492188353462615,11396.029746019472,126.37123679132763,13234.0,2.2885322168366753e-16,116.53689732248803,10482.0,14.913841371862739,1.1038993611090426,14.915713673275977,116.3361080575085,368.05801391601562,2.396523825984675e-14,2.2740326838846279e-16,0.010123281266260165,1.110937969338192,810380302.97899997,145.78849004440099,0.92019812134380508,810380248.05986559,1.1100030887290411,0.010318918474400363,0.010218558645167519,810380192.00100005,323.068115234,0.253654927015,14.901734327310438,96.704638343357104,11836.881646827303,738.1094970703125,810380191.995,810380302.995,0.010391102264307506,2.4275796568772059e-14,0.010292595627172219,104.0,0.010417932035743149,339.61496210286305,117.84367266394203,2.2866063627818244e-16,2.4006600848432535e-14,112.0,323.068023682,0.253670454025,15.2986,0.0123907,0.00138982,14.9158,0.00981583
6442999600737421938,9662.2684000437675,120.60300724841495,12301.0,2.2628763452583633e-16,105.87816085744687,8762.0,15.017984027899693,1.0907412928708449,15.019926377832808,105.68891728765246,649.56024169921875,2.1771916961256406e-14,2.2469270633139404e-16,0.010989678356112975,1.0984836627467782,839006336.97500002,137.65750466405893,0.90691594045961665,839006286.1073494,1.0975274185540962,0.011226419196912474,0.011102052836724496,839006229.0,323.068206787,0.253786921501,15.004346741468053,90.119296704087446,11176.70942342421,618.5450439453125,839006227.995,839006336.995,0.011313423111186438,2.2086582598893478e-14,0.011196751382229309,32.0,0.01134371327478334,331.72616790062108,107.21642038297804,2.2609064822214381e-16,2.1810901136634056e-14,105.05,323.068115234,0.253788501024,15.3532,0.0142035,0.00142331,15.028,0.0116807
6443140341279229513,15096.913459599969,154.04081382801232,15914.0,2.1050970648934666e-16,123.53688078877816,14075.0,14.850508421153805,1.01579628275135,14.85252200977467,123.30798362873715,513.05181884765625,2.5401444627519851e-14,2.0925403424677809e-16,0.0088007341354217061,1.0218917790744984,900865766.97500002,181.7279392405438,0.9324600120856027,900865697.75235629,1.0209654507902972,0.0089607558714330793,0.008872654277782388,900865630.02999997,323.068603516,0.254108995199,14.839373245026916,120.95879829863193,14754.882968175396,233.36669921875,900865628.995,900865766.995,0.0090103061866351197,2.57109380749591e-14,0.0089361464838493276,0.0,0.0090353263023068564,201.36377696601198,124.81037900465583,2.1031888286280121e-16,2.5448597442488302e-14,139.0,323.068511963,0.25416842103,15.0083,0.0101023,0.00135443,14.8473,0.00920364
6443140345238653701,16459.200111341182,169.47576002746007,15757.0,2.0852938507903659e-16,127.90346764321778,13702.0,14.812794202566071,1.0073327326003789,14.812297419821615,127.96200375370087,473.9873046875,2.6360172773262378e-14,2.0751054291567805e-16,0.0084301023198989355,1.0122785683448379,901026863.99000001,162.02062904518345,0.83265919885681838,901026792.02753508,1.0125055619994126,0.0085552196179623508,0.0084960696318852058,901026719.995,323.068603516,0.254007637501,14.801556727495601,127.35952082826506,13154.803988766607,463.23004150390625,901026718.995,901026863.995,0.0086290719457160492,2.6622236020409118e-14,0.0085610313471882193,0.0,0.0086231675008718867,97.325019411797015,129.23415543887921,2.0857614577187898e-16,2.6348114334502862e-14,144.0,323.068511963,0.254101604223,14.9764,0.0102999,0.00141525,14.8057,0.00932852
6443140345741968517,12128.486383541347,122.92007139770264,12121.0,2.3956259192414181e-16,126.09488166898929,10605.0,14.828256353908852,1.1566930071126416,14.82899159598367,126.00952126726811,546.06781005859375,2.595796138105723e-14,2.3827875946520415e-16,0.0098142403781480425,1.1629252035152515,901031462.99000001,131.04728441166912,0.87449005112338718,901031409.05156767,1.1625396705896873,0.0099741611763590754,0.0099037635826633164,901031355.005,323.068450928,0.254040598869,14.817196468731467,95.210575982452369,10640.011397652976,415.36764526367188,901031353.995,901031462.995,0.010056442605744564,2.6241498585934334e-14,0.0099641507401884155,0.0,0.010066639438115033,146.87399244339849,127.38591546570066,2.3948317214147561e-16,2.5975545623811792e-14,110.0,323.06854248,0.254151284695,14.9948,0.0116735,0.00137308,14.8161,0.0104949
