objid,t0,t1,t_raw,t_eff,ra,dec,racent,deccent,aper4,aper4_err,mag_bgsub_cheese,mag_bgsub,mag,distance,response,skybg,bg,bg_cheese,bg_eff_area,bg_sigmaclip,mag_bgsub_sigmaclip
6371091543132999763,864695171.995,864695241.995,71.0,52.0,293.411,62.153,293.41003758523686,62.152478773191191,20.697,0.368691,20.277658984371818,20.357422984255258,20.213924247455466,331.41706982133104,0.69484318717481386,0.000304646,1.7830918152970232,0.82110922009197584,0.00174707109058782,0.41635687732341953,20.245774352353273
6371091541016971037,864735919.995,864735993.995,75.0,8.0,293.411,62.1522,293.40901028227154,62.151392852627197,-80.1829,-99.0,21.437423258547312,22.662374258625892,20.149549813437584,339.1491681622079,0.85066768269625226,0.000309944,2.1187456509659359,1.6331005878772344,0.00174707109058782,0.5749690210656746,20.454040935677501
6371091543164457033,864736591.995,864736670.995,80.0,43.0,293.411,62.1524,293.41034279838851,62.151938648773452,-80.1829,-99.0,21.02741806758916,21.379206181106685,20.832444611662812,330.56289140297122,0.59580340787214325,0.00031164,2.6655775616901405,1.1074661967707957,0.00174707109058782,0.54522924411400175,20.924068511151699
6372569316858007958,864736704.995,864736781.995,78.0,64.0,293.916,62.203,293.91653423178627,62.203090828262404,20.8946,0.379481,20.581440801902716,20.583173022789783,20.378376737601279,309.32841804010161,0.98484493618799174,0.000342263,2.6188547511598301,2.5987111921033694,0.00174707109058782,0.86132535809853505,20.441565333274049
6371091543132999565,864695171.995,864695241.995,71.0,58.0,293.917,62.2033,293.91687051785937,62.203306393547322,20.6778,0.358074,20.334768468280505,20.390019345079061,20.227479219432162,282.18689302211385,0.81994554844180512,0.000315666,2.2058197821904257,1.4927498166676727,0.00174707109058782,0.63717928537698632,20.271985417492932
6371091543166554226,864736591.995,864736670.995,80.0,72.0,293.917,62.2033,293.91672523942714,62.203138293670854,20.8298,0.367712,20.751796542418163,20.887351795712576,20.63522602992078,281.63454743469873,0.66601510188940027,0.000310792,2.8034008405108541,1.3772124554888392,0.00174707109058782,0.61199433338580111,20.685488443518089
6372569316823400799,864695275.995,864695352.995,78.0,62.0,293.917,62.203,293.91772259457377,62.203357452243992,-80.1829,-99.0,21.558362446419427,22.035523583851052,21.327829971353061,303.01077298066537,0.65051728948597953,0.000344806,2.9478333343332905,1.1775422595795069,0.00174707109058782,0.58429088619549741,21.436115613735886
6372569316825498016,864695275.995,864695352.995,78.0,70.0,293.688,62.2446,293.68846982448929,62.244686959640049,20.4938,0.330422,20.314422732690424,20.390534831827317,20.243093454549772,317.12245526515539,0.74265985997202677,0.000324938,2.3966305771689673,1.2000971664993181,0.00174707109058782,0.59184637179285293,20.277685212613374
6371091543132999949,864695171.995,864695241.995,71.0,62.0,293.689,62.2445,293.68830212815016,62.244502019471497,20.6201,0.356924,20.471900044424125,20.56676233912663,20.375039339033037,329.8158789858503,0.74371396504292975,0.000313706,2.3963229951513076,1.2634880237908481,0.00174707109058782,0.56917991500078624,20.417607386139323
6371091543166554456,864736591.995,864736670.995,80.0,45.0,293.688,62.2444,293.68778571522199,62.244512772446981,20.203,0.280342,19.79029715551215,19.872391781455676,19.727870402269271,330.17966323896985,0.72048175257776237,0.000311746,2.4304597076961065,1.0896455549561455,0.00174707109058782,0.57925389579726039,19.760609009450775
6372569316859052475,864736704.995,864736781.995,78.0,67.0,293.687,62.2446,293.68789452859454,62.244260529852575,20.2708,0.256633,20.373687927238993,20.376026861987853,20.202679048950685,322.45782491022078,1.0140527091685123,0.000331296,2.7668705820226189,2.7324018176685518,0.00174707109058782,0.88651031008972025,20.25526623286525
6372569316858007947,864736704.995,864736781.995,78.0,74.0,293.747,62.1814,293.74759018547843,62.181444135751235,21.296,0.47217,21.39951774482709,21.407178911541507,21.036544101114295,343.73483779673182,1.0416049859179224,0.000339243,2.7785337057718844,2.7301762010856661,0.00174707109058782,0.81347394931528305,21.132599862001683
6371091543164456992,864736591.995,864736670.995,80.0,30.0,293.757,62.1821,293.75591635048096,62.182053149844137,-80.1829,-99.0,21.655227642385384,23.266762484865435,21.014872386493586,287.87209872322001,0.75516288746988813,0.00030099,3.4741287225461819,1.7704119636712561,0.00174707109058782,0.68754918935935694,21.22115326484181
6372569316823400744,864695275.995,864695352.995,78.0,38.0,293.755,62.1803,293.7555093146355,62.181247512857198,-80.1829,-99.0,21.784320914602922,nan,21.369703836920024,337.30296461522175,0.55097638897710244,0.000339349,3.852563676839095,1.1522247190767749,0.00174707109058782,0.5112545254210602,21.53452243765047
6372569316823400776,864695275.995,864695352.995,78.0,56.0,293.597,62.1926,293.59557985189599,62.192259900074248,-80.1829,-99.0,22.159362467946995,23.829109563768192,21.801261678250874,357.48313638081265,0.55767273880256107,0.000327905,3.0395502400031753,1.0099755799058379,0.00174707109058782,0.55658743900519358,21.983899174435162
6371091543164456934,864736591.995,864736670.995,80.0,10.0,293.599,62.192,293.59830803597748,62.192118719267754,-80.1829,-99.0,20.781274994884701,22.681973884408929,20.147342789860552,314.29241881970609,0.67917947085127373,0.000307242,2.6596079926909635,1.3024061564593115,0.00174707109058782,0.56666141980166773,20.379385187515428
6371091543130902483,864695171.995,864695241.995,71.0,10.0,293.618,62.2222,293.61891003363053,62.221654628812047,-80.1829,-99.0,20.633814171683905,21.795347213940488,20.116337654815474,327.94200737843579,0.66005470500242458,0.000308832,2.3847078696501351,1.1487851483130656,0.00174707109058782,0.53895797261136391,20.328979522392622
6371091543164457099,864736591.995,864736670.995,80.0,33.0,293.617,62.2221,293.61812909379148,62.221407518106545,-80.1829,-99.0,22.032774218657732,24.356540316345882,21.417923683139392,327.04919456974119,0.66343065616933994,0.000310951,2.8140717302834677,1.3037889970903416,0.00174707109058782,0.61703132378403813,21.666496449088338
6372569316858007965,864736704.995,864736781.995,78.0,71.0,293.923,62.2236,293.9234680727227,62.223357297991825,21.537,0.526814,21.302871118658139,21.310775375069912,20.963909849461601,296.93878243615541,1.0151342783120905,0.000341839,2.6952773881301617,2.6429575117407218,0.00174707109058782,0.88147331969148313,21.065634247489015
6372569316858007977,864736704.995,864736781.995,78.0,65.0,293.782,62.2532,293.78209234808327,62.253175700333209,21.3544,0.470525,21.073239356293112,21.072084651722921,20.742209336425464,303.26753331346714,0.99439565174622357,0.000336435,2.8996740908186576,2.9083555982280718,0.00174707109058782,0.91421375728002385,20.835821069540597
6371091540983417254,864694510.995,864694578.995,64.0,28.0,293.373,62.3088,293.372959157141,62.309225153653898,-80.1829,-99.0,25.666302819062203,25.88693127838831,21.679408662561507,341.67633757324904,0.9946524427726674,0.00033368,1.9691949881308985,1.9597935263368431,0.00174707109058782,0.62962379977963079,22.087178862379076
6371091541016971726,864735919.995,864735993.995,75.0,26.0,293.366,62.3127,293.36343979987953,62.31255910092635,-80.1829,-99.0,22.028673594445614,22.825020673746852,21.352659387403673,323.84648411845063,0.79395729085455535,0.000311375,1.8728780990407896,1.1693132364899312,0.00174707109058782,0.50621753502282318,21.595809677165164
6371091540983417280,864694510.995,864694578.995,64.0,35.0,293.366,62.3125,293.36617452293046,62.312632763569397,-80.1829,-99.0,24.338609280083183,24.374413000469531,21.891295046125705,339.76698023017025,0.96712632680110988,0.000333044,1.8579571749325332,1.8509153195324461,0.00174707109058782,0.61954981898315675,22.277913020019518
6372569316823401177,864695275.995,864695352.995,78.0,14.0,293.366,62.3127,293.3670504163,62.311959501874348,-80.1829,-99.0,20.724016963663107,21.971225337995353,20.364010828901215,355.23884201505894,0.59230183616139387,0.0003056,2.6084533639148306,0.95300623155869846,0.00174707109058782,0.49362505902723058,20.535588829702512
6372569316858008018,864736704.995,864736781.995,78.0,41.0,293.358,62.3434,293.35792322007239,62.343469335157451,21.1543,0.419087,20.555391624074392,20.601116952116747,20.299845964764522,350.74097062294567,0.9536538524476359,0.000303639,2.5422406183858635,2.2003031074908219,0.00174707109058782,0.77569652132850508,20.383241548814578
6372569316824453622,864695275.995,864695352.995,78.0,73.0,293.493,62.3485,293.49273077127964,62.348538141451449,20.954,0.423888,20.780716676450595,20.926090414925653,20.669660880909863,313.1197171567585,0.67803652473828302,0.000303639,2.7952795603515543,1.2919733761766325,0.00174707109058782,0.64221627577522344,20.723445695720727
6372569316824453637,864695275.995,864695352.995,78.0,68.0,293.447,62.3754,293.44627972766312,62.37535789940123,20.9777,0.486263,21.114816640525081,21.312146077093491,20.974708166647204,314.91008139734629,0.64290625032788407,0.000300884,2.496629481350841,1.1314759560678638,0.00174707109058782,0.52888399181488999,21.037956240681741
6372569316856955225,864736704.995,864736781.995,78.0,56.0,293.776,62.2014,293.77608181469378,62.201656060553297,-80.1829,-99.0,22.325445996766835,22.367022800570663,21.428843140632786,329.42206467156785,0.98803556257056735,0.000338342,2.9309251243411341,2.8475862590830592,0.00174707109058782,0.96962065166063161,21.659514214405085
6372569316823400797,864695275.995,864695352.995,78.0,45.0,293.776,62.2013,293.77664573956497,62.201222125067979,-80.1829,-99.0,20.926622247300244,21.26023729484897,20.750432815929145,323.71292249601925,0.65832125547539,0.000335429,2.8493128423386351,1.1390255180423179,0.00174707109058782,0.54651345820871955,20.831413466526939
6371091543164457148,864736591.995,864736670.995,80.0,42.0,293.777,62.2021,293.77552862914251,62.201527840349698,-80.1829,-99.0,22.584087600279027,nan,21.765624475616594,295.4870041777524,0.71829099967256305,0.000305229,2.9612971471196263,1.4750830696892769,0.00174707109058782,0.69258617975759396,22.075924330085694
6372569316859052581,864736704.995,864736781.995,78.0,73.0,293.824,62.2709,293.82245687720103,62.27075578735456,21.3701,0.459558,21.636480028332898,21.652737771775339,21.206646813650906,287.76602771695212,0.9875510131761448,0.000336064,2.730206378216653,2.6491440070276773,0.00174707109058782,0.92428773807649811,21.338139156345985
6371091543164457315,864736591.995,864736670.995,80.0,51.0,293.823,62.2703,293.822201058166,62.270811225639775,-80.1829,-99.0,21.433508667607324,21.874887100498984,21.183357803349949,328.66983176172323,0.69177407171673644,0.000318633,2.7247310384236498,1.1902404725610385,0.00174707109058782,0.59436486699197155,21.301086803516569
6371091543131952113,864695171.995,864695241.995,71.0,35.0,293.816,62.2741,293.81591910844344,62.274099082530938,21.3336,0.595579,20.959327636976887,21.186667810251645,20.670837021375345,331.49121315812971,0.78759180945626117,0.00031805,2.4067271863895345,1.4849755785840419,0.00174707109058782,0.58429088619549741,20.775396720673751
6372569316823401033,864695275.995,864695352.995,78.0,27.0,293.823,62.2714,293.82265877587497,62.271126811417574,-80.1829,-99.0,21.033019687966764,21.479132769241744,20.625979237899767,281.88930010855097,0.78180390161207236,0.000328647,2.784585344114213,1.5996227358166568,0.00174707109058782,0.67747520856288268,20.780193104768625
6371091541018022335,864735919.995,864735993.995,75.0,33.0,293.462,62.1871,293.4619826307644,62.187053545517514,21.6416,0.608478,21.086571274426539,21.253478580506229,20.735313633168584,350.51714166047003,0.88464366754842128,0.000312964,2.1459172076855775,1.5628984211795796,0.00174707109058782,0.56162442940343071,20.84889306764163
6371091540983416770,864694510.995,864694578.995,64.0,58.0,293.266,62.2433,293.26455910903695,62.243332056099881,-80.1829,-99.0,21.483519974518167,21.497642364402402,21.067811301599033,310.06200783740525,0.95733321519897352,0.000333521,2.3919006300592853,2.3274269493047313,0.00174707109058782,1.3599874075240026,21.291089528518299
6371091541016971101,864735919.995,864735993.995,75.0,33.0,293.266,62.2434,293.26672355236673,62.242997981977169,-80.1829,-99.0,21.328088827315515,21.554325389246291,20.91474821943061,293.30582394444178,0.83473279000939182,0.000311057,2.1336789836975947,1.5175736442488139,0.00174707109058782,1.1509523059971651,21.212897013519328
6371091541018022361,864735919.995,864735993.995,75.0,62.0,293.273,62.2456,293.27308563898163,62.245710144544134,18.1461,0.106272,18.271741622162434,18.282712933983731,18.255614154106013,295.58096021762725,0.84439605933438311,0.00031111,2.5701765786298423,1.5373275044067489,0.0017439638180042365,1.1711002675901132,18.267877890613651
6371091540984467969,864694510.995,864694578.995,64.0,59.0,293.273,62.2451,293.27302415649734,62.245307683318089,18.2217,0.0987779,18.285622046169891,18.291050513368607,18.259190064604688,312.42769846446504,1.0015442870409419,0.00033368,2.8598749704072497,2.3785140265184066,0.0017432324389511364,1.3826538643160691,18.274476828981928
6372569316858007983,864736704.995,864736781.995,78.0,55.0,293.476,62.2634,293.47528461207935,62.263459813838217,21.2935,0.511516,20.951935573057384,20.992695422503935,20.684827306607914,354.65063169651,0.91209977987186819,0.00032409,2.4375443898799332,2.153117767362708,0.00174707109058782,0.72784511254525319,20.76797594203941
6372569316856955860,864736704.995,864736781.995,78.0,60.0,293.411,62.3826,293.40984501667339,62.382783835517458,-80.1829,-99.0,21.9911122940299,22.079254276933995,21.428258548863262,325.9309476112623,0.92099534799002591,0.00030258,2.4489990970389646,2.196851005830931,0.00174707109058782,0.81851093971352007,21.605633867630843
6371091541019070222,864735919.995,864735993.995,75.0,26.0,292.656,62.6549,292.65607884088547,62.655077281111907,21.0209,0.499183,19.858796002167004,20.026965145448031,19.745207447311401,277.3811330600895,0.63246273960567645,0.000324673,2.5345931598808074,1.1014909995046001,0.00174707109058782,0.58680938139461591,19.804238945822043
6371091540983418671,864694510.995,864694578.995,64.0,20.0,292.657,62.6549,292.65565132564149,62.65427908158145,-80.1829,-99.0,24.370938161100092,nan,21.237368879763007,282.04191939301535,0.92751436963385325,0.000345654,2.1620563116765585,2.0377462303324476,0.00174707109058782,0.7555485597355569,21.705236144459594
6371091541018022630,864735919.995,864735993.995,75.0,49.0,292.669,62.6489,292.66856026764884,62.648845396189088,21.2248,0.591383,20.620228954310395,20.786841669731253,20.502991347563004,275.25112703726813,0.6733657588439963,0.000324991,2.3923827098358896,1.0644018280602283,0.00174707109058782,0.54147646781048253,20.56104964332274
6371091541018022663,864735919.995,864735993.995,75.0,39.0,292.721,62.6737,292.72025583545417,62.673557988437224,21.149,0.606003,20.720210794280142,21.035372345165118,20.544050618220464,294.39830722885961,0.62743809204293677,0.000322024,2.9008210784793982,1.1936362534234726,0.00174707109058782,0.55406894380607519,20.622284820454144
6371091541018022616,864735919.995,864735993.995,75.0,60.0,292.632,62.6832,292.63182913128838,62.683278876833249,20.5804,0.422983,21.037063846105223,nan,20.520420904631763,289.19528533626675,0.63879731112446247,0.000323137,80.291766584766179,4.7447152004422311,0.001725251865372424,25.159767039194048,nan
6371091541018022649,864735919.995,864735993.995,75.0,48.0,292.636,62.6862,292.63489651231714,62.686360289619998,20.6868,0.424287,20.885815966416644,nan,20.313281740158949,291.53046205507638,0.65977025611096396,0.000322819,80.852895498272403,4.971862016737175,0.0017252758575536937,25.358728159924411,nan
6371091541018022617,864735919.995,864735993.995,75.0,26.0,292.623,62.6833,292.6223419537165,62.682895070011696,21.2809,0.593265,21.828497367352796,nan,20.390239791885318,288.72797570089296,0.65451015894077946,0.000323349,79.689517428536234,4.4940758141543213,0.0017259274029911341,24.273256729104329,nan
6371091541018022659,864735919.995,864735993.995,75.0,49.0,292.704,62.7401,292.70319286150982,62.739944271574736,21.1732,0.593985,20.841811239245242,21.079453993869571,20.716868133693737,328.52630764861266,0.58555111989194297,0.000325627,2.4245684092105027,0.92829880161052447,0.00174707109058782,0.48702338993912142,20.780623083641476
6371091541019068303,864735919.995,864735993.995,75.0,63.0,293.493,62.1784,293.493234211806,62.178004868998009,20.3256,0.396399,20.723804855523611,20.80481919732734,20.529050817873337,359.02577368732398,0.84517765981018189,0.000312222,2.9278811894451242,2.1434514092380939,0.00174707109058782,0.73540059814260883,20.592009998420661
6371091543166554113,864736591.995,864736670.995,80.0,58.0,293.494,62.1782,293.49349930966753,62.178402606065077,20.8232,0.368001,20.499973566284204,20.626985366009936,20.396860388161461,326.68168214892427,0.66376105016540088,0.00031005,2.5924530867193636,1.2297427064254438,0.00174707109058782,0.57925389579726039,20.444213179354257
6371091540985513987,864694510.995,864694578.995,64.0,59.0,293.256,62.2489,293.25613902071183,62.249041746592823,17.7619,0.0825395,17.935289122748209,17.935821272107539,17.913497077842013,307.56941805166798,0.97873558206626976,0.000332991,2.7672440671363274,2.7019401607885709,0.00174707109058782,1.3549504171257654,17.924370529245024
6371091541019068478,864735919.995,864735993.995,75.0,63.0,293.257,62.2489,293.2568206643632,62.249206345444165,17.7732,0.0888672,17.885226911733323,17.890200288702701,17.872894929224898,290.95633811308608,0.84996666319050318,0.000310898,2.3833202782896112,1.7022647101214579,0.00174707109058782,1.1559892963954022,17.881254160261161
6371091543166554384,864736591.995,864736670.995,80.0,68.0,293.47,62.2326,293.46958380315141,62.232437114497003,19.1836,0.175543,19.092217083074491,19.128487504862093,19.071664754013302,356.38244286524889,0.59412946614134254,0.000316514,2.7499573525544885,1.0112900961824074,0.00174707109058782,0.59688336219109006,19.083748044019362
6371091541019068516,864735919.995,864735993.995,75.0,57.0,293.47,62.2324,293.46998606790675,62.232273341625316,19.6111,0.221569,19.470914660006468,19.495974984542631,19.421298599682373,350.78996431752245,0.79404508141167041,0.000314554,2.1775327933356929,1.4634165065503664,0.00174707109058782,0.69510467495671235,19.444583141653411
6371091543133000081,864695171.995,864695241.995,71.0,25.0,293.469,62.2323,293.47005120133065,62.232114939706371,19.2058,0.268451,19.161144523826792,19.189665974814378,19.128625312446605,356.23319773495376,0.74463335208603687,0.000308673,1.0285700231175099,0.55515973470740043,0.00174707109058782,0.28710845269951163,19.145321424789042
6371091541016972964,864735919.995,864735993.995,75.0,65.0,292.644,62.7027,292.64470620594898,62.701977933845818,-80.1829,-99.0,13.113785088283596,13.114080713510084,13.113574967748423,301.08080043198044,0.63392248522092076,0.000323137,5.80216608605188,2.4109351258622378,0.00174707109058782,25.953220121755812,13.115839012103136
6371091540985516014,864694510.995,864694578.995,64.0,59.0,292.644,62.7015,292.64504878184698,62.701771218971025,12.8958,0.00886256,13.059025898893013,13.059074134243703,13.058593576933399,306.09086981029304,0.96007463026258599,0.00034025,5.2642843686086431,4.735993473996758,0.00174707109058782,3.2178477690288672,13.058887297242347
6371091541018022644,864735919.995,864735993.995,75.0,65.0,292.645,62.7018,292.64476702508216,62.701830791421017,12.8703,0.0107234,13.015511596167425,13.015780979897709,13.015319828115265,301.0175300994585,0.63387302293470604,0.000323137,5.7917895094359384,2.4087903874167469,0.00174707109058782,25.95834668375517,13.017388204318021
6371091541016973210,864735919.995,864735993.995,75.0,52.0,292.759,62.6837,292.759742429921,62.683464235599658,-80.1829,-99.0,20.985671534784558,21.223821677929667,20.847890941218321,305.12980745983077,0.62317026368460637,0.00031858,2.3507777675659116,0.95729534726507781,0.00174707109058782,0.47851408783251947,20.914577946968976
6371091541018022614,864735919.995,864735993.995,75.0,58.0,292.756,62.6878,292.75687015340765,62.687633240457565,21.3173,0.610755,21.696658313893384,22.125893459118739,21.478105408032878,306.95407498155299,0.59885926910066389,0.000318421,2.2529906039778771,0.91419847512396035,0.00174707109058782,0.46088462143868969,21.582794213016207
6371091541018022677,864735919.995,864735993.995,75.0,50.0,292.672,62.6839,292.67241042585852,62.6837836608426,20.6158,0.422531,20.567418917349556,nan,20.18567918038627,294.16738896419997,0.63411196505188216,0.00032213,79.227091233759126,4.2133554576654317,0.0017442096923866611,2.7426412718400717,20.41844355201534
6371091541016973009,864735919.995,864735993.995,75.0,47.0,292.678,62.6806,292.67863223636601,62.68086494096238,-80.1829,-99.0,21.015427691432969,22.652847871845893,20.544243404797118,293.21210566196777,0.62493812678912108,0.000322289,8.2257792235934186,3.380903968975447,0.00174707109058782,1.0980639068156761,20.676085166732651
6371091540985516003,864694510.995,864694578.995,64.0,34.0,292.865,62.711,292.86516742900801,62.711451422073182,20.1576,0.269291,20.798651249912243,20.833428725300404,20.481443399253415,341.7882255534887,0.95110433314064369,0.000326581,2.0380034078121914,1.8647605976023387,0.00174707109058782,0.72028196090996377,20.593257403394833
6371091541019070469,864735919.995,864735993.995,75.0,53.0,292.865,62.7114,292.8655696909214,62.71107002974388,20.2829,0.386958,19.982444528945379,20.056433998479125,19.938670244319891,334.96669329694379,0.58372918179990674,0.000316938,1.9442638819196674,0.74744125762417257,0.00174707109058782,0.42037808394745213,19.963072383601929
6371091541016973262,864735919.995,864735993.995,75.0,16.0,292.687,62.7248,292.68691582689695,62.725187392560663,-80.1829,-99.0,20.437531739651149,21.259789701585063,20.116248392993558,319.29273955731713,0.61876849317606142,0.000324249,3.1574120911619827,1.2419703501498165,0.00174707109058782,0.62031400192246,20.264876832961431
6371091540985516029,864694510.995,864694578.995,64.0,52.0,292.687,62.7253,292.68673386935535,62.725165615128432,20.7121,0.346975,20.809936869480151,20.84685139454302,20.474365426877185,323.52940484390643,0.97130010256982835,0.00033919,3.2905865450120237,3.0125258692867281,0.00174707109058782,1.0124959948734367,20.575996897862922
6371091540985516142,864694510.995,864694578.995,64.0,38.0,292.786,62.7518,292.78643408748036,62.75223928106761,20.9012,0.43626,20.560974446310258,20.599515258314639,20.318722566415151,350.63717907549756,0.9421286710706015,0.000334899,2.1777456079980522,1.9111180730228916,0.00174707109058782,0.66901634091637208,20.397523496806247
6371091541019070299,864735919.995,864735993.995,75.0,35.0,292.785,62.7523,292.78500731976681,62.751973313595883,21.0238,0.579317,20.488077282376452,20.705713040143959,20.375214220604487,344.90527121269781,0.59966264892425569,0.000326898,2.1928232454030563,0.82495977048520464,0.00174707109058782,0.44601089394424803,20.43477285152396
6371091543130902420,864695171.995,864695241.995,71.0,1.0,293.582,62.2042,293.57986275366449,62.203421087096601,-80.1829,-99.0,18.055657683839364,18.687777548190919,17.643510954486111,325.69662871725393,0.67692919955208308,0.000306288,1.8257523331910888,0.93346536603611507,0.00174707109058782,0.50873603022194169,17.848626545860842
6371091543164457117,864736591.995,864736670.995,80.0,51.0,294.144,62.2023,294.14685688983565,62.20306509005453,-80.1829,-99.0,21.852611643041936,22.460002007332172,21.487952462780477,268.77308583584471,0.68677012486650157,0.000316991,2.5843548398701373,1.2464060052968808,0.00174707109058782,0.58932787659373442,21.645269470031689
6371091541016971225,864735919.995,864735993.995,75.0,19.0,293.406,62.2019,293.40666173348347,62.2024392225185,-80.1829,-99.0,22.259501063602094,23.688754330255762,21.086897588371581,334.95823524382138,0.84924975462314944,0.000313653,2.1406064419938575,1.5552717913433356,0.00174707109058782,0.53895797261136391,21.369057418709211
6371091543165506549,864736591.995,864736670.995,80.0,49.0,293.413,62.2053,293.41271097536054,62.205228735870243,21.1575,0.470717,20.636405955740248,20.874822359492292,20.526206324761034,352.7634172381189,0.58959964405094079,0.000315348,2.795615144112189,0.98246218831017218,0.00174707109058782,0.50621753502282318,20.581589454829171
6371091543164456910,864736591.995,864736670.995,80.0,27.0,293.519,62.1911,293.52049021273575,62.191217271354375,-80.1829,-99.0,20.72203764280134,21.139583396612405,20.451202727065159,327.27515138682969,0.66573331574854344,0.000310845,2.8220247254090483,1.3268487732175995,0.00174707109058782,0.58932787659373442,20.563253830019548
6371091543164456855,864736591.995,864736670.995,80.0,12.0,293.384,62.1855,293.38330650082901,62.185394897664047,-80.1829,-99.0,20.496193756408033,21.769022998320047,20.150448455274709,351.63692282108559,0.56759418628888381,0.000314977,2.7301779436514342,0.96098857847247787,0.00174707109058782,0.47851408783251947,20.308910087500998
6371091543165506588,864736591.995,864736670.995,80.0,67.0,294.222,62.3541,294.22229114301314,62.354098986748717,21.0232,0.473866,20.829641981863151,21.052495325661347,20.718839154162573,358.0892909811472,0.60182855423015824,0.000352542,3.0838292977793254,1.1308201692856439,0.00174707109058782,0.5817723909963789,20.774430753322541
6371091541016971185,864735919.995,864735993.995,75.0,5.0,293.42,62.1805,293.41998058687136,62.180603783491364,-80.1829,-99.0,19.976016672404285,20.432693723506581,19.237132275072494,339.77245796682399,0.88111601823734675,0.000312169,2.2728796917986251,1.6808963204879535,0.00174707109058782,0.59688336219109006,19.446387220682002
6372569316823401076,864695275.995,864695352.995,78.0,45.0,294.487,62.2843,294.48788615741921,62.284619344925801,-80.1829,-99.0,22.016563333739477,22.345552621448157,21.304928908213718,223.140316505226,0.87676315525545734,0.000368224,2.813087694615152,2.1937793340302445,0.00174707109058782,0.8033999685188089,21.515206053772708
6371091543164457352,864736591.995,864736670.995,80.0,69.0,294.487,62.2839,294.48736494371366,62.284105911050972,-80.1829,-99.0,22.076275523695315,22.931449932687432,21.749115167054288,325.56377422146016,0.64577269003319282,0.000354343,3.0832082023885463,1.2090634572095877,0.00174707109058782,0.6321422949787493,21.907859507644567
6372569316856955490,864736704.995,864736781.995,78.0,65.0,294.487,62.2834,294.48818504443261,62.283434375090295,-80.1829,-99.0,22.528307371409081,22.576500736389882,21.599573305434838,228.36905424757288,0.99534407072902109,0.000356409,2.9811877383343388,2.8884513199832913,0.00174707109058782,0.99228710845269807,21.838452221309616
6371091543165506575,864736591.995,864736670.995,80.0,49.0,293.855,62.3282,293.85463458838183,62.327893671215762,20.8533,0.447616,20.411078697677588,20.580534595521328,20.31966969212224,358.13031716700272,0.57050133192714791,0.000321176,2.629605912337408,0.99412116951243201,0.00174707109058782,0.52132850621753435,20.366644905238488
6371091543131952090,864695171.995,864695241.995,71.0,61.0,294.246,62.2407,294.24659475959015,62.240656154393783,21.3944,0.515241,21.678637848684673,22.036439039130236,21.044481130844819,289.92370115742506,0.89151454400207775,0.000329071,4.7088590107106318,3.4780367316854619,0.0017373119633702977,1.5992444514402622,21.291397305896268
6371091543164457214,864736591.995,864736670.995,80.0,14.0,294.246,62.2374,294.24541483928977,62.237791616493951,-80.1829,-99.0,20.193634100613586,21.250272667715755,19.801428836008817,287.88532690525744,0.7074375722802555,0.000331455,4.1767936719532752,1.718950162804427,0.0017373030292635405,0.96710215646151287,20.004486274258063
6371091543132999818,864695171.995,864695241.995,71.0,39.0,294.244,62.2374,294.24324200991896,62.237481116385275,21.3461,0.497279,20.829781204281073,21.049911700444412,20.38900567454753,289.16115239661355,0.8708484690849696,0.000328488,4.1916114588180902,3.0674582278063904,0.0017371617443884145,1.4128758067054916,20.570180195743394
6372569316856955405,864736704.995,864736781.995,78.0,20.0,294.476,62.2638,294.47429754862264,62.262607326922627,-80.1829,-99.0,26.778051936858088,nan,20.939220657021298,241.73850210194101,1.0563349686717383,0.000354237,2.8712462729216819,2.8270367417287918,0.00174707109058782,0.96962065166063161,21.392661944267267
6371091543130902839,864695171.995,864695241.995,71.0,40.0,294.475,62.2594,294.47615789729394,62.259738597212966,-80.1829,-99.0,21.206893756146947,21.327000908327459,20.743603190407132,311.56784355225193,0.88249297265905324,0.000339932,2.8274287805371299,2.3625421799829156,0.00174707109058782,0.83362191090823123,20.885560195923073
6371091543164457327,864736591.995,864736670.995,80.0,64.0,294.475,62.2632,294.47786165323129,62.262822101297253,-80.1829,-99.0,21.506339674810327,21.949403574276495,21.289409819181657,312.11378644268279,0.60772426310801886,0.000352912,2.9984645052601619,1.1921947853662975,0.00174707109058782,0.59940185739020846,21.393065365787663
6372569316823400990,864695275.995,864695352.995,78.0,32.0,294.475,62.2592,294.47635471257877,62.259223837114519,-80.1829,-99.0,21.299158162818262,21.544498730345797,20.722651854035256,236.76634973192643,0.90137356602928631,0.000364674,2.9451380624950616,2.2853761603148741,0.00174707109058782,0.87139933889500898,20.908189264124136
6372569316856955397,864736704.995,864736781.995,78.0,39.0,294.475,62.2601,294.474628782715,62.260644358539501,-80.1829,-99.0,26.891669021202439,nan,21.650029584906008,242.46755426240804,1.0426892023433689,0.000353707,2.8932499342662377,2.85471261572527,0.00174707109058782,0.93184322367385364,22.074857511908323
6371091543164457362,864736591.995,864736670.995,80.0,32.0,294.192,62.2593,294.18966893770653,62.258981996349,-80.1829,-99.0,22.595658592836681,nan,21.339583089570649,301.58934006028284,0.63652136765569312,0.000333998,5.3960778847642121,2.1545051153618977,0.00174707109058782,0.87139933889500898,21.692140583022379
