,objid,flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub,mcat_expt,ra,dec,aper4,aper4_err,mcat_bg.1,aper7,aper7_err,legs
95,6443140361109900423,2952.95355898,24.5876177809,2047.0,4.74519210857e-16,18.1877845639,3002.0,15.6705504967,0.337506982901,15.6707662088,18.1841714081,489.355133057,2.54578399714e-14,4.72509776061e-16,0.0197984099449,0.338942293469,902505710.98,25.1693622108,1.01802339658,902505630.226,0.338909187478,0.0200511902438,0.0201661502644,902505548.15,323.068878174,0.254380792379,15.6614723222,161.007292059,2043.55475199,103.793792725,902505546.995,902505710.995,0.0204223601473,2.56766940782e-14,0.0200453033181,96.0,0.0204284706651,309.390460474,18.3404957701,4.7447286247e-16,2.54628983895e-14,160.0,323.068908691,0.254312217236,15.728,0.0210833,0.000162416,15.6398,0.0200313,10
96,6443140361210560872,2052.96496074,20.0111069928,997.0,4.66764584389e-16,14.9295952454,1302.0,15.8848799156,0.332744803394,15.8785548124,15.0168234562,93.0910415649,2.10235528387e-14,4.65842724751e-16,0.023701974842,0.333403274564,902504481.635,8.13329487121,0.636288046042,902504415.527,0.33436257198,0.0238417988965,0.0242309661997,902504344.08,323.068481445,0.254231214523,15.8742448746,136.169388408,660.359735943,386.762420654,902504343.995,902504481.995,0.0245925274643,2.11071737829e-14,0.0240478084866,40.0,0.0243771207239,307.194307035,15.076552702,4.68107600772e-16,2.09014333436e-14,139.0,323.068450928,0.254242360592,15.9427,0.0301278,0.000156297,15.8089,0.027849,3
97,6443140361478998180,2092.64255638,18.4991222653,1484.0,5.257969134e-16,16.9546032301,2090.0,15.7467809227,0.373935219308,15.7466916752,16.9559969557,359.867095947,2.3738395738e-14,5.23509307031e-16,0.0234786221787,0.375569223857,902557365.82,18.3286206708,0.999626401515,902557303.312,0.375584390776,0.0237861997521,0.0239975811866,902557242.02,323.068511963,0.25401905179,15.7371402554,122.335120791,1488.14020615,96.0370864868,902557241.995,902557373.995,0.0243220146653,2.39481480052e-14,0.0237890840014,32.0,0.0243189997434,306.600885157,17.1058200037,5.25818147086e-16,2.37364445221e-14,128.0,323.068511963,0.254001587629,15.6931,0.0244823,0.000160827,15.5888,0.0230187,1
98,6443140362619848608,1450.37313616,14.1171520617,846.0,5.83747797514e-16,15.6683674172,1431.0,15.8324406324,0.415462441974,15.8297049797,15.707895672,369.019226074,2.19910539408e-14,5.81647418764e-16,0.0281412919313,0.41696271251,902586912.7,10.493756534,0.987767284891,902586866.41,0.417479489628,0.0284447525789,0.028890141069,902586820.0,323.068725586,0.253803789616,15.8218208925,91.6659627546,852.01070459,71.2450027466,902586819.995,902586919.995,0.0293215434897,2.21513234531e-14,0.0285504601474,32.0,0.0292100597711,330.21153307,15.8223738951,5.84471285479e-16,2.19357143841e-14,96.0,323.068695068,0.253858447075,15.8138,0.0294493,0.000163794,15.6604,0.0267656,1
99,6443140362720509963,1566.92953049,15.1831992534,586.0,5.25407578675e-16,14.6959866935,841.0,15.9020031248,0.374889050032,15.8937639894,14.8079317557,66.1344604492,2.07311044579e-14,5.24844670045e-16,0.0270876170272,0.375291127625,902587347.955,3.36294225497,0.544108006228,902587295.123,0.376700967175,0.0271739077233,0.0277807450744,902587241.06,323.068389893,0.254031956196,15.8914312795,105.589802414,273.044528036,430.071929932,902587239.995,902587347.995,0.0281934875058,2.07756932255e-14,0.0274798740914,40.0,0.0278715159929,335.217122876,14.8397808754,5.27381354046e-16,2.05743813709e-14,109.0,323.068389893,0.254058271646,16.0289,0.0398201,0.000152932,15.8708,0.0360712,4
100,6443140362854729616,1528.24579655,13.5911391917,610.0,5.72480458825e-16,15.8168403101,1026.0,15.8222006752,0.408227925764,15.8161636259,15.9050320881,584.548156738,2.22670449234e-14,5.71519096069e-16,0.0274240355446,0.408914613446,902587919.725,5.14570478463,0.672054419021,902587871.107,0.410039153217,0.027561223718,0.0281347141444,902587823.015,323.068756104,0.254194766283,15.8125017118,95.762151458,417.790859256,653.175415039,902587821.995,902587919.995,0.0285181310188,2.23422728353e-14,0.0277882005473,104.0,0.0282791238868,313.298281093,15.958766311,5.74054814503e-16,2.21435764341e-14,96.0,323.068786621,0.254187643528,15.8546,0.0299553,0.000150945,15.7714,0.0286496,8
101,6443140362888284658,1547.12320495,12.9603092479,855.0,6.07432509656e-16,16.877004215,1266.0,15.7517616029,0.432699440783,15.7485787873,16.9265514283,691.544189453,2.36971719996e-14,6.05779217096e-16,0.0272583023125,0.43388036404,902588062.905,8.4563406971,0.819132596028,902588017.542,0.434508030766,0.0274800943742,0.0279603066786,902587971.05,323.068786621,0.254079312086,15.7426280401,90.9025604405,686.588522635,538.647399902,902587969.995,902588062.995,0.0283190227756,2.38274090019e-14,0.0275991210907,40.0,0.0281937193787,322.832953559,17.0195778585,6.08311243073e-16,2.3627805901e-14,94.0,323.068817139,0.254049092531,15.7977,0.0287713,0.000151634,15.7345,0.0278453,9
102,6443421826825586822,639.200051568,6.65707357495,505.0,8.79625669781e-16,15.6440002579,636.0,15.8341304639,0.625282359073,15.8333338894,15.6554820382,249.329299927,2.19176748535e-14,8.75395302703e-16,0.0421167965754,0.628304049843,809172588.67,6.1928240616,0.9964053442,809172568.093,0.628529987736,0.0427223609639,0.0438167125593,809172548.025,323.067871094,0.25383669138,15.8227635578,40.4335826877,502.808729649,142.83480835,809172547.995,809172588.995,0.04452219001,2.2132099426e-14,0.0427681824877,32.0,0.044472534599,298.053008133,15.8086424472,8.79941982831e-16,2.1901600361e-14,42.0,323.067871094,0.253856003284,15.7382,0.0417417,0.000175105,15.67,0.0400494,1
103,6443421828335535074,1635.12384383,14.9565103686,953.0,6.11293322423e-16,17.4409661042,1382.0,15.7160736549,0.435297319023,15.7128161529,17.4933722914,165.192138672,2.4490721208e-14,6.09416246632e-16,0.026523660656,0.436638087445,809202290.77,10.0882712983,0.846630749518,809202236.782,0.437283623794,0.0267675053102,0.0271878723294,809202186.785,323.068145752,0.254085510969,15.7060967046,92.8943571005,819.088484573,187.176559448,809202185.995,809202290.995,0.0275688787942,2.46427603658e-14,0.0268861531615,32.0,0.027444142392,316.904636428,17.6019716898,6.12197073312e-16,2.44173525459e-14,97.05,323.068145752,0.254097640514,15.7065,0.0291042,0.000171237,15.5841,0.0270757,2
104,6443492181879555302,1318.67401938,12.812134594,931.0,6.14294835918e-16,15.7172383647,1143.0,15.8290594009,0.437066699595,15.8270316004,15.7466204596,294.381286621,2.20452686434e-14,6.11893379433e-16,0.0294946543034,0.438782025656,809770453.875,10.3709323353,0.868154829593,809770410.795,0.439184820251,0.0298403593135,0.0303183211645,809770369.805,323.068115234,0.254069447517,15.8184588914,83.0846904832,842.038343236,291.327056885,809770368.995,809770453.995,0.0307705297395,2.22200217199e-14,0.0299224511732,0.0,0.0306837249862,151.542473192,15.8714440856,6.14858748351e-16,2.20041337106e-14,80.0,323.068115234,0.254067897797,15.7933,0.0326099,0.000164005,15.694,0.0308104,3
105,6443492183355949758,1540.11286918,13.4543768744,829.0,6.47597494867e-16,17.9469882458,1275.0,15.6850210541,0.461345145803,15.6812809456,18.0089180484,156.003768921,2.52124852677e-14,6.45883204125e-16,0.0273194963653,0.462569639191,809882866.99,8.18632533836,0.829290831777,809882824.561,0.46335591209,0.0275356325261,0.0280246971757,809882780.715,323.068206787,0.253694325686,15.6754944242,85.0648850603,664.665393839,465.845001221,809882779.995,809882866.995,0.0283997832866,2.53472160143e-14,0.0276758219639,8.0,0.0282521827357,252.72460301,18.1051542959,6.48698276926e-16,2.51257835441e-14,88.0,323.06817627,0.253710776567,15.6547,0.0288044,0.000168218,15.5698,0.0274558,3
106,6443492184329029101,2265.97227318,20.7854276682,1553.0,4.88138820918e-16,16.3824599682,2064.0,15.7840522115,0.347339297907,15.7824179522,16.4071375527,288.807769775,2.29699925738e-14,4.8627501707e-16,0.0225722449274,0.34867058637,809965638.99,17.4034088444,0.911781849819,809965568.949,0.348928707312,0.0228313993933,0.0230514987392,809965500.0,323.068023682,0.254099726677,15.7740469554,137.048211921,1413.02026436,262.778686523,809965499.995,809965638.995,0.0233748312948,2.31477750639e-14,0.0228821818266,0.0,0.023321841095,176.616536413,16.5341250456,4.88500190237e-16,2.29354439555e-14,140.0,323.067993164,0.254132568836,15.7761,0.0222819,0.000161303,15.6752,0.0210135,2
107,6443492185100779924,1361.37412686,11.7426474832,465.0,7.5733652799e-16,19.7675323619,589.0,15.5801188538,0.540413270805,15.5728918004,19.8995511121,77.5205841064,2.7859371557e-14,7.56578579126e-16,0.0290345911512,0.54095466285,810042605.905,2.72904589319,0.434980525334,810042572.553,0.542738956622,0.029120894584,0.029832413839,810042536.77,323.068145752,0.25375148654,15.570713121,68.2751622544,221.577116524,467.274139404,810042535.995,810042605.995,0.0302269425225,2.79153313544e-14,0.0294081664571,40.0,0.0299235331353,329.421892878,19.939522396,7.59834539271e-16,2.76745453067e-14,70.9,323.068115234,0.253743112087,15.6099,0.0403911,0.00018292,15.4677,0.0368657,3
108,6442999601039412477,2635.78472483,20.0791035604,1745.0,5.18878837116e-16,18.8067031708,2631.0,15.6342183248,0.369129515591,15.6347832333,18.7969205897,421.549499512,2.63156888256e-14,5.16781321827e-16,0.0209446777154,0.370627740797,839024170.985,21.4397010101,0.999189426826,839024101.262,0.370532841074,0.0211996507636,0.0213566773022,839024030.11,323.068359375,0.254274398088,15.6259156471,139.083687211,1740.73552255,97.7385940552,839024029.995,839024170.995,0.0216048955103,2.65314983286e-14,0.0211833575425,40.0,0.021621843918,303.028609958,18.9510702347,5.18745977503e-16,2.63293844391e-14,142.0,323.068389893,0.254299104214,15.7047,0.0223127,0.000153542,15.6245,0.0212625,8
109,6442999603623101652,2073.2608413,19.3355434609,1054.0,5.06977636284e-16,16.3011874738,1335.0,15.7894518947,0.361377883953,15.7837933174,16.3863668364,436.196289062,2.2940913571e-14,5.05929037535e-16,0.0235869301683,0.36212688306,841490087.67,8.60307087053,0.644933882394,841490025.715,0.363059105557,0.0237327042161,0.024110741794,841489960.065,323.068328857,0.254212319851,15.7792786423,125.998507848,698.501861586,686.97857666,841489959.995,841490095.995,0.0244548043118,2.30365043793e-14,0.0239161027454,40.0,0.0242630835316,289.252268451,16.4546459852,5.0828274778e-16,2.28216624633e-14,137.0,323.06829834,0.254156529903,15.7381,0.0267536,0.000163211,15.6661,0.0256942,2
110,6442999605300824344,1211.02816994,12.2016624195,497.0,6.86452548962e-16,16.8712867395,508.0,15.7521294834,0.489743851337,15.7437082691,17.0026530312,72.753364563,2.38037142436e-14,6.85641391872e-16,0.0307596048732,0.490323249259,841680752.94,2.86714069255,0.426651261695,841680717.163,0.492204864507,0.0308675372196,0.0316565160674,841680681.21,323.06817627,0.254263162613,15.7411347127,71.0572066039,232.789330846,456.409698486,841680679.995,841680752.995,0.0321466319554,2.3860203897e-14,0.0312221368936,40.0,0.0317708466771,332.072905381,17.0430027836,6.8908681031e-16,2.36198014353e-14,74.0,323.068267822,0.254310101271,15.9226,0.0509807,0.000182629,15.7492,0.0456311,12
111,6442999605468594200,1990.41718878,15.419238526,1151.0,5.88447137756e-16,18.5521022494,1616.0,15.6490171769,0.419081545413,15.6470159297,18.5863293298,707.941223145,2.60208610617e-14,5.86714163578e-16,0.0240674392206,0.420319384111,841679797.99,11.7755321276,0.812341490933,841679745.152,0.420701671056,0.0242797998162,0.0246130580201,841679690.0,323.068511963,0.254206180573,15.6405735162,106.456827571,956.08082696,520.549194336,841679689.995,841679797.995,0.0249044408289,2.6175719565e-14,0.0243459729174,104.0,0.0248352012255,330.696091853,18.6969425464,5.88982339478e-16,2.59729431492e-14,109.0,323.068511963,0.254175931215,15.712,0.0271541,0.000154045,15.6395,0.0260848,5
112,6443069970052024840,1396.59502629,17.4326909093,814.0,4.47763754366e-16,11.7662410978,1230.0,16.1434056422,0.31882884104,16.1366274469,11.8399269051,567.148132324,1.65758976672e-14,4.46360377455e-16,0.0286709618999,0.319831253118,869746941.48,8.79571931519,0.882417587323,869746883.424,0.320812525528,0.0289397905812,0.0294486569928,869746823.12,323.06829834,0.253965973854,16.129767885,117.213502929,714.14340392,505.83114624,869746821.995,869746949.995,0.0300142092763,1.66809538829e-14,0.0292067642847,0.0,0.0297323404112,197.835107233,11.9149670592,4.4913753574e-16,1.64727375369e-14,128.0,323.068359375,0.254002958536,15.7692,0.0257013,0.000158177,15.7042,0.0248861,1
113,6443069973910784181,1520.01425337,13.4411890503,1050.0,5.91002748951e-16,16.2457828906,1503.0,15.7931483875,0.420411199344,15.7925148319,16.2552654979,543.153625488,2.27573716971e-14,5.88575679082e-16,0.0274972606958,0.422144820679,870172771.89,12.5618075601,0.989966026978,870172723.879,0.422265915193,0.0278363667709,0.0282117891983,870172678.0,323.06829834,0.254027187824,15.7835047328,92.7362549695,1019.92022356,428.719146729,870172676.995,870172779.995,0.0285940692779,2.29470119903e-14,0.0278602961036,0.0,0.0285688633607,146.005992614,16.3907228502,5.9117228127e-16,2.27440960468e-14,104.0,323.06842041,0.254031091928,15.6951,0.0263934,0.000154151,15.6274,0.0254506,1
114,6443069975521396279,2449.43549212,18.7481573148,1460.0,5.1782163093e-16,18.1067629185,2204.0,15.6753979621,0.368675875558,15.6741387612,18.127774724,298.387451172,2.53788846137e-14,5.16146225781e-16,0.0217190222991,0.369872593522,870208988.985,15.9274913656,0.900582443803,870208919.525,0.370084121965,0.0219299981444,0.0221623725724,870208853.265,323.068389893,0.254078000784,15.6670556912,134.241959523,1293.18734399,416.610076904,870208851.995,870208988.995,0.0224212849152,2.55449913063e-14,0.0219676209081,0.0,0.0223820935047,102.961180714,18.2464223617,5.18117770751e-16,2.53494680859e-14,138.0,323.06842041,0.254067122936,15.7404,0.0206571,0.000148535,15.6666,0.0197868,5
115,6443069975588505906,2447.76641489,18.7960577347,1523.0,5.0637078313e-16,17.6970122249,2085.0,15.7002501228,0.360464684156,15.6993207765,17.7121666358,385.459655762,2.47970332901e-14,5.04650557818e-16,0.0217263523112,0.361693416521,870209333.975,16.7160673794,0.853289211456,870209265.867,0.361846016541,0.0219480644572,0.0221700049569,870209195.16,323.068389893,0.254124820232,15.6918807305,137.253132127,1357.21352975,494.206054688,870209193.995,870209333.995,0.0224298522432,2.49675393759e-14,0.021975844972,64.0,0.0224009127298,95.3215733733,17.8339566971,5.06584423157e-16,2.47758171149e-14,141.0,323.068389893,0.254130452871,15.7736,0.0215189,0.000145647,15.6982,0.0206771,7
116,6443069976729355474,1724.46545771,14.7308780403,906.0,5.79219468746e-16,16.9929683904,1238.0,15.7443268761,0.41273167869,15.7402743015,17.0565141704,225.610656738,2.38791198385e-14,5.77824350167e-16,0.0258356677291,0.413728191961,870280112.905,8.33726775772,0.719287770148,870280061.518,0.41449076615,0.0260216263459,0.0264654577462,870280011.025,323.06842041,0.254116922617,15.7350123659,100.614238807,676.920734113,577.426269531,870280009.995,870280112.995,0.0268115052391,2.39951290138e-14,0.0261653382493,8.0,0.0266606277107,248.780473838,17.139377867,5.8028707261e-16,2.37901557465e-14,104.0,323.06842041,0.254141509533,15.7939,0.0301322,0.000155714,15.7168,0.0289298,7
117,6443069977769543907,1926.48942727,16.7944473624,1314.0,5.17466094023e-16,16.0137811595,1950.0,15.8087652769,0.368055403219,15.8085407249,16.0170934722,496.734039307,2.24239308611e-14,5.15277564506e-16,0.0244590737688,0.369618638588,870356176.785,16.3994434003,1.01297073937,870356116.122,0.369656209807,0.0247702846594,0.0250228028391,870356056.035,323.068328857,0.254041641951,15.7992587182,119.253220765,1331.50614663,387.716674805,870356055.995,870356184.995,0.0253565331036,2.26164558145e-14,0.0247778400258,0.0,0.0253486207409,97.5107913948,16.154611296,5.1751869373e-16,2.24192936233e-14,128.0,323.06842041,0.254113018513,15.7404,0.0230622,0.00014978,15.684,0.022338,1
118,6443069977803098005,2112.85827745,18.2382381402,1510.0,5.00662022713e-16,16.2226466059,2138.0,15.794695731,0.356001343615,15.7951975509,16.2151503402,475.525512695,2.27012104763e-14,4.98401881062e-16,0.0233672340084,0.357615730509,870356349.735,19.2061337348,1.01249943634,870356285.834,0.357534547694,0.0236850514593,0.0238812264672,870356219.0,323.06842041,0.254096001387,15.7852829483,129.117035599,1559.38738266,326.903717041,870356218.995,870356357.995,0.02419640917,2.29094602019e-14,0.0236689092156,0.0,0.0242132792301,105.105516745,16.3639001442,5.00548366771e-16,2.27117052482e-14,140.0,323.068450928,0.254110604525,15.7469,0.0224651,0.00015023,15.6872,0.0217747,2
119,6443069978004425377,2386.26357204,18.5672038162,1561.0,5.03564600575e-16,17.3710879362,2051.0,15.720432453,0.358393575966,15.7198430929,17.3805198832,370.528442383,2.43327278365e-14,5.01751006353e-16,0.0220017554061,0.359689000411,870357386.955,17.2816201622,0.861010892768,870357317.571,0.359785180937,0.0222399157817,0.0224568450191,870357249.03,323.06842041,0.254082500935,15.7119514443,136.300983388,1403.13197882,479.649963379,870357247.995,870357386.995,0.0227236121764,2.45102340263e-14,0.0222577580007,0.0,0.0227050155517,84.9275536834,17.5073100188,5.03699253312e-16,2.43195231107e-14,140.0,323.068389893,0.254082918167,15.7908,0.0225107,0.000144879,15.7152,0.0215673,8
120,6443069978105088768,1702.48147306,13.826684481,1246.0,5.93400672102e-16,17.2695591706,1702.0,15.7267968706,0.421969997317,15.7277224991,17.2548425363,542.726928711,2.41567795509e-14,5.90757996244e-16,0.0259999643778,0.42385762293,870363499.93,15.2657087645,0.999936162416,870363450.117,0.423680044642,0.0263483240554,0.0266378892044,870363401.065,323.068634033,0.254249483347,15.7179430742,97.7821594572,1239.45578862,413.523468018,870363399.995,870363499.995,0.0269689289067,2.437534695e-14,0.0263152438375,0.0,0.027003674169,143.36617581,17.4109621071,5.93152062499e-16,2.41773828389e-14,96.0,323.068603516,0.254195809364,15.7781,0.0271602,0.000150389,15.7147,0.0262284,11
121,6443069978239304839,1517.41075903,13.4239726705,981.0,5.8480030238e-16,16.0684609691,1363.0,15.8050642945,0.416180608695,15.8034642211,16.0921588727,354.111816406,2.25290224218e-14,5.82652852173e-16,0.0275205434444,0.4177145017,870362345.74,11.2058800993,0.898960242563,870362298.233,0.418017453253,0.0278235770048,0.0282362983018,870362251.015,323.068481445,0.254220992327,15.7954164485,93.5986831131,909.829551312,250.239685059,870362250.995,870362357.995,0.0286190818229,2.26966340977e-14,0.0278840407871,0.0,0.0285553917525,156.632938186,16.2118814983,5.85224434554e-16,2.24958453567e-14,108.0,323.068481445,0.254253059626,15.7962,0.0287166,0.000152535,15.7031,0.0271764,3
122,6443069978339968153,1879.80904867,15.0568021117,1189.0,5.66145799478e-16,17.3335375912,1585.0,15.7227819834,0.40301660064,15.7214876802,17.3542131751,252.346450806,2.42958984452e-14,5.64223240896e-16,0.0247574862204,0.40438985677,870362787.91,12.8325105384,0.843571465949,870362733.099,0.404627412801,0.0250096784825,0.025335217824,870362679.02,323.068572998,0.254105210304,15.7140504915,107.580592637,1041.89918167,443.158599854,870362677.995,870362787.995,0.0256455148666,2.4462894316e-14,0.0250537095443,0.0,0.025599380898,153.831841083,17.47349594,5.66478377921e-16,2.42669526277e-14,111.0,323.068572998,0.254131287336,15.7854,0.0239478,0.000148853,15.723,0.0231191,6
123,6443069978373522900,1864.81645005,14.9708907753,1149.0,5.63670075364e-16,17.1920840389,1491.0,15.7316786864,0.401338755691,15.7299008611,17.2202580654,292.759613037,2.41083612916e-14,5.61874257968e-16,0.0248556803137,0.402621482403,870362929.955,11.939402697,0.799901665862,870362875.058,0.402946524613,0.0250930431656,0.0254380579625,870362821.0,323.06842041,0.254036009312,15.7229271359,107.598680596,969.385831593,499.234069824,870362820.995,870362929.995,0.0257503478358,2.42637085847e-14,0.0251537503595,0.0,0.0256867302868,146.109209873,17.3312204177,5.64125134458e-16,2.40689176545e-14,110.0,323.06842041,0.254049092531,15.8032,0.0280692,0.000147978,15.7302,0.0269852,7
124,6443069978407078027,1913.79251337,14.9864333201,1061.0,5.75934409264e-16,17.8055411775,1615.0,15.6936120549,0.410224873762,15.6912260992,17.8447127053,361.429870605,2.49825977874e-14,5.74314823267e-16,0.0245391670611,0.411381720903,870363070.955,10.8091306301,0.844914228198,870363018.285,0.411827926099,0.0247457826337,0.0251066371275,870362963.055,323.06854248,0.254191279411,15.6850764608,106.641301217,877.61660701,533.269287109,870362962.995,870363070.995,0.0254071798356,2.51245013717e-14,0.0248261990888,0.0,0.0253229617531,138.738450936,17.9460724084,5.76559096539e-16,2.49277576485e-14,109.0,323.06854248,0.25418561697,15.7445,0.0256023,0.000149462,15.6871,0.0247765,8
125,6443069978440633036,1726.54807844,13.9884679778,994.0,5.79110211023e-16,16.9973902191,1432.0,15.7440443878,0.412406864835,15.7417880357,17.0327505363,440.114868164,2.38458507509e-14,5.77369610769e-16,0.0258202649736,0.413650150731,870363213.95,10.4257650968,0.832861917532,870363162.534,0.414074151841,0.026052642122,0.0264492950966,870363112.01,323.068511963,0.254022091627,15.7352119398,100.75426806,846.490333293,540.881958008,870363110.995,870363213.995,0.0267771667345,2.3990718769e-14,0.0261326340102,0.0,0.0266931865016,146.481837577,17.1362276922,5.79703812577e-16,2.37963463068e-14,104.0,323.068481445,0.254010528326,15.8047,0.0266278,0.000147661,15.7402,0.0256847,9
126,6443069979078165149,1828.10525137,14.1371128355,941.0,6.2082424978e-16,18.766992989,1447.0,15.6365132706,0.442349596271,15.6334861659,18.8193896224,167.698928833,2.63471454714e-14,6.19289434779e-16,0.0251011614863,0.4434458927,870374616.99,9.07259218147,0.792113721966,870374568.895,0.44405669237,0.0252867064181,0.0256952373849,870374510.04,323.068481445,0.254098832607,15.6280844167,96.6573675177,736.623308529,495.33404541,870374509.995,870374616.995,0.0259990501519,2.64785542753e-14,0.0253910084324,8.0,0.0258897033743,251.102305604,18.9132530538,6.21679369318e-16,2.62737901846e-14,92.0,323.068511963,0.254117250443,15.7046,0.025952,0.000155555,15.6353,0.0250102,6
127,6443069979615038278,2199.37724792,18.963492459,1050.0,5.41606941626e-16,17.9510249705,1527.0,15.6847768724,0.38610035585,15.6796716951,18.0356301977,136.804046631,2.52498822768e-14,5.40540498191e-16,0.0229078760848,0.386862101161,870434652.89,8.68695385012,0.695288883662,870434591.216,0.387761302448,0.0230426542226,0.0234016445408,870434530.115,323.06842041,0.254230737686,15.6753748352,121.46458261,705.312501447,595.729492188,870434528.995,870434652.995,0.0237100745637,2.53500080512e-14,0.0232033451773,104.0,0.0235423135242,327.997170692,18.107148608,5.42865823427e-16,2.51314349587e-14,125.05,323.06842041,0.254260480404,15.7641,0.0264857,0.000166045,15.6839,0.0252536,12
128,6443069980219015835,1803.75096356,14.729315305,964.0,5.6476588148e-16,16.9509199174,1339.0,15.7470168197,0.4024074054,15.743513345,17.0057058202,221.598190308,2.38079881482e-14,5.6337036756e-16,0.0252681013809,0.403404201057,870439686.94,8.94714144484,0.743663326071,870439633.553,0.404047081435,0.0254547698309,0.0258702007307,870439580.015,323.068481445,0.254034072161,15.738114369,105.541271918,726.437692905,567.374084473,870439578.995,870439686.995,0.0261933569583,2.3926671558e-14,0.0255763001771,72.0,0.0260659060891,244.624794031,17.0904796843,5.65665914008e-16,2.37312878844e-14,109.0,323.068450928,0.25407704711,15.7806,0.0264173,0.000148429,15.7161,0.0255756,6
129,6443069981158543058,5868.91561628,48.3473852355,4216.0,3.3283591266e-16,17.9831586019,6025.0,15.6828350636,0.23668978905,15.6835528464,17.9712738218,449.22366333,2.51597833505e-14,3.3136570467e-16,0.0140807630805,0.237739937614,873889729.98,52.1941051202,1.02712472397,873889566.01,0.237662699768,0.0142689066337,0.0142657765966,873889402.01,323.068664551,0.254222244024,15.673853862,323.667736013,4237.75186081,371.673126221,873889400.995,873889729.995,0.0144445855687,2.53855449543e-14,0.0142549357845,0.0,0.0144589308238,56.7924362018,18.1325321102,3.32727779675e-16,2.51764220427e-14,330.0,323.068695068,0.254137426615,15.7432,0.0135934,0.000158866,15.6774,0.0131092,5
130,6443069981561195468,1921.81617333,14.7125043968,1393.0,5.94652145655e-16,18.3938951263,1956.0,15.658315735,0.4228198096,15.6599610882,18.3660416443,541.450622559,2.5712458302e-14,5.9194773344e-16,0.0244884614461,0.424751532611,873907308.725,17.6003906977,1.01833244936,873907257.488,0.424435176877,0.024823869336,0.0250535616854,873907204.025,323.068634033,0.254212528467,15.6499718793,103.681338609,1429.01364547,348.788909912,873907202.995,873907308.995,0.0253467022485,2.59501148302e-14,0.0247684527108,64.0,0.0254047397659,150.435548891,18.5357963073,5.94209247627e-16,2.57514531768e-14,107.0,323.068634033,0.254133492708,15.7099,0.025328,0.000150919,15.6553,0.0246728,11
131,6443069981695411307,1514.38120558,14.1498401746,1020.0,5.78285065539e-16,15.8663184816,1333.0,15.8188095811,0.41156224928,15.8165669865,15.8991243261,286.058013916,2.22587740565e-14,5.76187148992e-16,0.0275477113062,0.413060761099,873906183.975,11.0479008741,0.88166500423,873906135.354,0.413480524526,0.0278473378639,0.0282648985203,873906086.02,323.068450928,0.25403496623,15.8086171559,94.5544719239,897.002877614,297.907958984,873906085.995,873906183.995,0.0286697926544,2.24223523718e-14,0.0279321778638,0.0,0.028580419599,152.988761128,16.0159659799,5.78872734337e-16,2.22128458742e-14,96.0,323.068481445,0.254133552313,15.8281,0.0292032,0.000159158,15.7136,0.0272374,3
132,6443069981728965516,1790.74913116,13.9553384314,1097.0,6.34142818075e-16,18.9548136174,1550.0,15.6257012041,0.451439820524,15.6245521505,18.9748844467,254.07371521,2.65648382253e-14,6.32015748734e-16,0.0253586046658,0.452959155768,873906323.98,12.0739311275,0.87117697051,873906275.711,0.453195445857,0.025613647152,0.0259650768121,873906229.02,323.068664551,0.254026442766,15.6172069021,93.7383942988,980.308484745,340.045654297,873906227.995,873906323.995,0.0262745110956,2.67451645868e-14,0.02565366991,0.0,0.0262325292154,157.762492885,19.1036889906,6.34473624199e-16,2.65367390644e-14,90.0,323.068664551,0.254069983959,15.72,0.0282065,0.000158336,15.6379,0.0268524,4
133,6443069981762519962,1834.37345789,15.0180086833,1167.0,5.75276355006e-16,17.3957856623,1557.0,15.7188898801,0.409515525205,15.7174056145,17.4195829922,253.360870361,2.43874161891e-14,5.73321735286e-16,0.0250587299489,0.410911682147,873906464.865,12.5291413905,0.85026337068,873906411.508,0.41118845915,0.0253140945882,0.0256507752871,873906359.125,323.068634033,0.254082411528,15.7099643752,104.585989074,1017.26798687,443.984344482,873906357.995,873906464.995,0.0259719903155,2.45551327074e-14,0.0253651989249,64.0,0.0259184141416,153.093621359,17.5393805053,5.7566384281e-16,2.43540999272e-14,108.0,323.068664551,0.254141926765,15.774,0.0287021,0.00015272,15.7094,0.0276041,5
134,6443069981796074711,1705.01314533,13.7847486499,1051.0,6.12201003521e-16,17.8527238528,1460.0,15.6907387817,0.435879145768,15.6889700774,17.8818302983,298.26260376,2.50345624177e-14,6.10230804075e-16,0.0259808835148,0.437286431086,873906605.98,11.0274300694,0.856857441651,873906557.345,0.437637604032,0.026231402384,0.0266178608469,873906510.165,323.06854248,0.254072964191,15.6819251077,94.7322330545,895.340808873,487.832977295,873906508.995,873906605.995,0.0269471442043,2.51975312573e-14,0.0262945020364,0.0,0.0268808771369,134.406583523,17.9982366124,6.12692645645e-16,2.4993813394e-14,96.0,323.068511963,0.254106581211,15.7509,0.0285504,0.00015476,15.682,0.0275124,6
