objid,t0,t1,t_raw,t_eff,ra,dec,racent,deccent,aper4,aper4_err,mag_bgsub_cheese,mag_bgsub,mag,distance,response,skybg,bg,bg_cheese,bg_eff_area
6384919052934974743,844425808.995,844425904.995,96.0,92.021801338074525,21.6874,-71.5133,21.688744286850003,-71.512837051250003,-80.1829,-99.0,23.682914901330477,26.548783528134425,22.671757142085667,187.85077176613785,0.75514852221367557,0.000242392,2.5751081853959001,1.6055877668203065,0.00174707109058782
6384919052903517524,840787263.995,840787378.995,112.0,110.71540430881905,21.8051,-71.5119,21.806306207824999,-71.512167252274992,21.8511,0.545673,22.887744185925111,23.265381198422816,22.259567825375655,204.60346526325722,0.85925479328805809,0.000226498,2.8146948708826978,2.0471210678660365,0.0016567949084348868
6384919052901420346,840787263.995,840787378.995,112.0,110.72094727581526,21.9102,-71.5182,21.909329375139997,-71.517801667040004,-80.1829,-99.0,22.43109461879747,22.715671601242658,22.007547535711772,224.03586781189415,0.85079000471784172,0.000223954,2.8160559582508098,1.8985805359091037,0.0017205311160535368
6384919052901420389,840787263.995,840787378.995,112.0,110.759357219468,21.5579,-71.509,21.557857248433333,-71.509752099166676,-80.1829,-99.0,23.744957615592796,24.324557302689563,22.62407474018082,157.91141796267377,0.90153017951375469,0.000240008,2.6364322986492099,2.1454951688772281,0.00174707109058782
6384919052934974785,844425808.995,844425904.995,96.0,92.017362907671213,21.5467,-71.5119,21.549585655600001,-71.511321194424994,-80.1829,-99.0,22.649104267476794,22.979333151359342,22.088940529404919,158.93385482891762,0.88314384408954016,0.000245571,2.5361486638017388,1.8266595377241019,0.0017340100871368817
6384919052903517604,840787263.995,840787378.995,112.0,110.75911851854997,21.7349,-71.5039,21.735064501789999,-71.503704572350003,21.335,0.458833,21.471890113318324,21.555963442966625,21.277976016786532,190.65672888685495,0.86955634959471195,0.000228193,2.6006267770972098,1.8830783703272567,0.00174707109058782
6384919052937071961,844425808.995,844425904.995,96.0,92.007294218734515,21.7346,-71.5032,21.733546030960007,-71.503462149879994,21.3393,0.446301,21.081265486898552,21.187500108539123,20.943537585519287,195.46910687801326,0.76876232603024364,0.000241703,2.6189473211780556,1.5504237057065924,0.00174707109058782
6384919052901420426,840787263.995,840787378.995,112.0,110.7395616571323,22.1504,-71.5026,22.150931077260001,-71.502225466359988,-80.1829,-99.0,22.259035475646861,22.523602125230862,21.964989345284234,269.46935055430345,0.81821855506761421,0.000223796,2.458955380813467,1.4504923149593723,0.0017470414510371581
6384919052934974757,844425808.995,844425904.995,96.0,92.022151947848755,22.1155,-71.5162,22.114460791866666,-71.516213480900007,-80.1829,-99.0,21.470005951963106,21.631086553048799,21.346401226942042,267.58961960594814,0.66889590326503112,0.000236776,2.0714715712418599,0.96639840548542832,0.00174707109058782
6384919052903517496,840787263.995,840787378.995,112.0,110.74933462497899,22.1152,-71.5164,22.115743766636367,-71.516182543100001,21.3646,0.458508,21.294094814394366,21.379274583445014,21.143654605142107,263.64264683677163,0.84540133694037312,0.000223478,2.5415283554809243,1.6856919507480448,0.00174707109058782
6384919052901420475,840787263.995,840787378.995,112.0,110.72024492218532,21.6877,-71.4989,21.690438918333331,-71.498418185266658,-80.1829,-99.0,23.580443447495401,24.271191913510716,22.615176383535854,183.01613062312674,0.89441241812463479,0.000229359,2.6278673001404842,1.9780439737982105,0.00174707109058782
6384919052934974810,844425808.995,844425904.995,96.0,92.016630153175811,21.7045,-71.5021,21.703852960099997,-71.502567544333331,-80.1829,-99.0,22.866564189963857,23.526828102093152,22.290170507906303,186.46830389194628,0.79675324099186062,0.000242392,2.55987650081385,1.5509659605214727,0.00174707109058782
6384919052934974952,844425808.995,844425904.995,96.0,92.031007903801125,21.91,-71.4889,21.911507615866668,-71.489059104633341,-80.1829,-99.0,22.613358283079869,23.356016884614817,22.179865809293645,227.77034107605138,0.72121520272596806,0.000238683,2.7575759212269215,1.372231524841844,0.001683863390987226
6384919052903517656,840787263.995,840787378.995,112.0,110.74457922944075,21.8994,-71.499,21.898948835519231,-71.498990930784615,19.9728,0.208182,20.247367654736621,20.27565644356805,20.181548055919727,222.29024118431659,0.8232833187948192,0.000223796,2.623744446496433,1.8588174726483042,0.0017450840456516819
6384919052937072016,844425808.995,844425904.995,96.0,92.031007903801125,21.8992,-71.4991,21.899039168279163,-71.499337090629183,19.9954,0.231282,20.010353477560766,20.052886630692775,19.963509910870705,224.4467842901426,0.74822393080764282,0.000238736,2.5367494697665598,1.3555664739165267,0.0017455467954391264
6384919052903517689,840787263.995,840787378.995,112.0,110.71540430881905,21.7845,-71.4918,21.784868886575001,-71.492341165775002,21.4565,0.46592,21.729011648034941,21.835691092913429,21.495114436000588,200.15269794600096,0.84949537586587476,0.000226339,2.536977380211304,1.8260935883664029,0.0017007335638945726
6384919052937072079,844425808.995,844425904.995,96.0,92.007012401591552,21.7848,-71.4921,21.783259525799995,-71.492040857942854,21.374,0.472318,21.511724077774431,21.671624569792026,21.318929596647283,202.72389542157021,0.76273314098251588,0.000240803,2.5544233976667048,1.4984108116806014,0.001699323595543251
6384919052936027745,844425808.995,844425904.995,96.0,92.012037380852476,21.7506,-71.4785,21.750275592488887,-71.478507443988889,21.3214,0.483024,21.221022171147048,21.337011744445544,21.077384033586,196.97590841754916,0.78442012729595956,0.000241492,2.4469576440609728,1.4256913578439074,0.0017282721374243814
6384919052934975061,844425808.995,844425904.995,96.0,92.00230365437983,22.1416,-71.4756,22.143442328700001,-71.475098482850001,-80.1829,-99.0,23.1546211949344,25.322340892688018,22.577195100813952,274.94348413911723,0.69203899918913581,0.000237306,2.6595502355093981,1.1921028292160958,0.00174707109058782
6384919052934975006,844425808.995,844425904.995,96.0,92.026141044065938,21.8599,-71.4763,21.86096261616667,-71.476484676833323,-80.1829,-99.0,22.617529548968459,23.295553085441313,22.179356202353482,216.42856258625807,0.72055548166490091,0.000239319,2.6785845994605317,1.3848379398374369,0.00174707109058782
6384919052901420710,840787263.995,840787378.995,112.0,110.75440354670539,21.6782,-71.4734,21.681041203666666,-71.473312532666668,-80.1829,-99.0,23.580307866559082,24.305343171584621,22.618472895501242,179.84990067247801,0.8959847645059793,0.000228617,2.6411266499838559,1.9682967527526265,0.00174707109058782
6384919052934975007,844425808.995,844425904.995,96.0,92.002723785396768,21.6904,-71.4763,21.690757978933334,-71.476185217299999,-80.1829,-99.0,22.892001615858852,23.501248176184042,22.310912970116547,188.52004163368701,0.8127528903782667,0.00024271,2.4595168886242997,1.5307591175456503,0.00174707109058782
6384919052901420657,840787263.995,840787378.995,112.0,110.75440354670539,21.6903,-71.4765,21.690841723866665,-71.477115407033338,-80.1829,-99.0,22.248566248751182,22.411479323895687,21.869865303974695,182.21707808215629,0.90017969044521118,0.000228087,2.6215091452553589,1.9653777066557929,0.00174707109058782
6384919052934975058,844425808.995,844425904.995,96.0,92.026614188178982,21.7855,-71.4703,21.786021195399996,-71.470981385849996,-80.1829,-99.0,22.277985948048041,22.658537473344683,21.894639769219271,202.61139220769206,0.73875194866252047,0.000240856,2.7384819425575535,1.6125330032953289,0.0016376905240030883
6384919052934975039,844425808.995,844425904.995,96.0,92.025824516246288,22.1787,-71.4711,22.18074409996667,-71.47126456176666,-80.1829,-99.0,22.448457779894646,23.267975615411082,22.123856927569442,277.087635356004,0.68371236578975614,0.000237306,2.858915010782666,1.1341965765187678,0.0017215317214414956
6384919052901420634,840787263.995,840787378.995,112.0,110.74927457366682,22.1753,-71.4767,22.173007075949997,-71.476101569650012,-80.1829,-99.0,23.871937255693744,nan,23.01119622629642,272.30594035210493,0.85736864339123398,0.000223531,2.6384506757321518,1.2769569483914451,0.0017410523325087888
6384919052903517822,840787263.995,840787378.995,112.0,110.73980896537289,21.9301,-71.4758,21.9286129143,-71.475496216099998,21.6756,0.501235,22.731000694739446,23.083817763488167,22.230958941957976,227.29812129421393,0.8358926229071636,0.000223054,2.6038137298767499,1.7661407557696327,0.00174707109058782
6384919052937072178,844425808.995,844425904.995,96.0,91.99650234065227,21.9327,-71.476,21.930824117837499,-71.475878343250002,20.9622,0.410185,21.236498277749835,21.393073601863595,21.094012907238362,231.90240707062785,0.70701998345389372,0.000238525,2.7274768820605875,1.3932422592522242,0.00174707109058782
6384919052934975051,844425808.995,844425904.995,96.0,92.016203609185865,21.9758,-71.4826,21.976386548866667,-71.483185687633338,-80.1829,-99.0,22.485423101536302,23.072911514773011,22.124683328276003,238.03983433887973,0.68418603303875702,0.000237942,2.5541679990563013,1.2396769237509033,0.00174707109058782
6384919052934975097,844425808.995,844425904.995,96.0,92.026614188178982,21.7397,-71.4652,21.738836013699999,-71.464772728033338,-80.1829,-99.0,23.157982378229669,nan,22.218852608261038,196.25996765538073,0.74664640068525667,0.000241756,7.2318102033913707,2.3281071850761035,0.0017444089867095385
6384919052934975076,844425808.995,844425904.995,96.0,92.017300513428026,21.7299,-71.4682,21.732259655349999,-71.467675578250009,-80.1829,-99.0,24.221166140737541,nan,22.65334225195712,196.08877615096682,0.74257405068273163,0.000241915,6.7215154440303824,2.0589167310443686,0.0017389514945955183
6384919052901420824,840787263.995,840787378.995,112.0,110.73021555302095,21.7747,-71.4562,21.773082644550001,-71.455466045774997,-80.1829,-99.0,23.24284706734527,nan,22.237498308210167,198.68533181474882,0.84170780655626531,0.000225703,7.8012990952235519,2.8720721398265487,0.00174707109058782
6384919052901420815,840787263.995,840787378.995,112.0,110.73506532522084,21.9966,-71.4558,21.995370284633335,-71.456463888833326,-80.1829,-99.0,23.084802079154322,23.614492982048304,22.528389585808579,240.8608917582352,0.82484746951909604,0.000221676,2.3004600895375491,1.4590208050064406,0.00174707109058782
6384919052934975199,844425808.995,844425904.995,96.0,92.001745237935339,22.1471,-71.4536,22.149542482600001,-71.454468709400004,-80.1829,-99.0,24.674437942288883,nan,23.268060814600808,275.43629172050834,0.65377492569326345,0.000237253,2.7213531486180216,1.1107646837148157,0.0017337275511720566
6384919052934975052,844425808.995,844425904.995,96.0,92.001803223428112,22.2524,-71.4674,22.252808079849999,-71.467130816500003,-80.1829,-99.0,22.946511043582305,24.361733800360327,22.537742072898364,290.39655630868401,0.66783587581132542,0.000236087,2.4384856790070675,0.94028877769637897,0.001742788683395096
6384919052903517903,840787263.995,840787378.995,112.0,110.73525973247364,22.2364,-71.4672,22.237425434491666,-71.467634163516664,20.9437,0.372718,21.03186587763409,21.114099135007184,20.939835615791026,286.028020276966,0.76410229615453129,0.0002221,2.3304897723084106,1.2772678260021868,0.0017228591491213411
6384919052937072344,844425808.995,844425904.995,96.0,92.001803223428112,22.2371,-71.4677,22.237710264222223,-71.467279184677793,21.0956,0.425115,20.929346140577781,21.046701958316493,20.852136282162114,289.6096298086606,0.63666616007721122,0.000236405,2.322477695007763,0.97171699290640634,0.0017171983560745863
6384919052901420926,840787263.995,840787378.995,112.0,110.71569910606746,21.9866,-71.4448,21.986061693333337,-71.444736136100005,-80.1829,-99.0,22.906969671681118,23.338004307149294,22.430228420624523,237.49601014759037,0.75423008907830125,0.000221782,2.256284416325312,1.4151788277963999,0.00174707109058782
6384919052934975232,844425808.995,844425904.995,96.0,92.020831377635744,21.94,-71.4495,21.940590647400001,-71.449648946500005,-80.1829,-99.0,22.689642570195502,23.479937570601095,22.199030561373416,233.59801887260414,0.73463264850136534,0.000238472,2.8365209864559588,1.4888604643400469,0.00174707109058782
6384919052936027839,844425808.995,844425904.995,96.0,92.020831377635744,21.9442,-71.4478,21.945003917099999,-71.447877343259989,21.6425,0.681608,21.902811153059705,22.215994902401437,21.638303666264488,236.82886125610483,0.73016120957124431,0.000238419,2.8321011967813723,1.4840560288777007,0.00174707109058782
6384919052901420891,840787263.995,840787378.995,112.0,109.76926775889892,21.885,-71.4484,21.884249188799998,-71.447382061599995,-80.1829,-99.0,24.167146916882345,nan,22.956529607035318,219.57842557638563,0.8225476728118275,0.000223743,2.477400015990427,1.6341696155654168,0.00174707109058782
6384919052901420862,840787263.995,840787378.995,112.0,109.76403695851943,21.8754,-71.4514,21.876005863133333,-71.451906443233327,-80.1829,-99.0,23.249830843391198,23.923054574535978,22.543159661096915,217.47762479515634,0.84333967284986944,0.000223954,2.5596727072888741,1.7021349150834029,0.00174707109058782
6384919052934975198,844425808.995,844425904.995,96.0,92.00230365437983,21.8761,-71.4521,21.876900271640004,-71.45230671246,-80.1829,-99.0,21.925450253610808,22.235053727520459,21.658694289131393,222.10329012514367,0.74382507316760904,0.000239266,2.7739943652127885,1.4670718709187951,0.00174707109058782
6384919052934975287,844425808.995,844425904.995,96.0,91.995666090669602,21.9607,-71.4455,21.961139623000001,-71.445711834199997,-80.1829,-99.0,22.157954297363503,22.550075247111472,21.848265010876897,237.58494318809571,0.70734249443615238,0.000238207,2.6923361010378954,1.4034489018724032,0.0017314059806923664
6384919052903518099,840787263.995,840787378.995,112.0,111.69175803829154,22.1199,-71.4468,22.119952635283333,-71.446653611038883,20.2982,0.258098,20.57886475718951,20.620024536180967,20.52359279358793,264.67359426207889,0.77470712475299874,0.000221994,1.9766787457612129,1.1544020390529042,0.00174707109058782
6384919052937072407,844425808.995,844425904.995,96.0,92.011312341314408,22.1193,-71.447,22.119477739653846,-71.446998396607697,20.6973,0.351824,20.552312517940813,20.638710360707837,20.4844232981795,269.55396995672163,0.65596279288117576,0.000237306,2.6313888790890512,1.204041086265252,0.00174707109058782
6384919052902473758,840787263.995,840787378.995,112.0,111.72574195294945,22.1705,-71.4329,22.171133664966664,-71.432660123399998,21.8251,0.629328,21.78747807797123,21.952315774376913,21.638221413740087,274.44202137352733,0.72055398403034721,0.000222524,2.093606164382416,1.0704457927863602,0.00174707109058782
6384919052901420997,840787263.995,840787378.995,112.0,110.72533357677275,22.2278,-71.4353,22.22848306625,-71.436178417349993,-80.1829,-99.0,23.48388567171531,24.836578925594569,22.867689764817598,287.01401123650578,0.7522637488228674,0.000221464,2.2276478351279261,1.152761343166101,0.00174707109058782
6384919052934975383,844425808.995,844425904.995,96.0,90.076041454687697,22.0136,-71.422,22.013542621599999,-71.4224013746,-80.1829,-99.0,23.2583405180692,24.851863926627317,22.610171514042076,250.50953520843402,0.72944503481623091,0.000237518,2.3967614669690915,1.2339595004069932,0.0015869319203355623
6384919052901421109,840787263.995,840787378.995,112.0,110.72533357677275,22.2014,-71.4174,22.204860267249998,-71.417717338199992,-80.1829,-99.0,23.348840564026627,24.496190234926164,22.796210196128712,282.54035516862729,0.70384375614807992,0.000222418,2.2489299979139816,1.1340318707940955,0.00174707109058782
6384919052901421142,840787263.995,840787378.995,112.0,110.72533357677275,22.2166,-71.4124,22.216594545800003,-71.411768527733329,-80.1829,-99.0,22.718667617484186,23.194972266957972,22.390402524876034,286.63491687958339,0.72628834909812579,0.000221835,2.1622368033367136,1.0779192786246035,0.00174707109058782
6384919052934975464,844425808.995,844425904.995,96.0,92.021837057197473,22.218,-71.4122,22.2197272768,-71.412292337300002,-80.1829,-99.0,24.583489471366963,nan,23.230022371650037,289.9981233810534,0.6311288742955018,0.00023577,2.6933010969170592,1.1289553884272574,0.00174707109058782
6384919052903517987,840787263.995,840787378.995,112.0,110.744894421634,22.2144,-71.4647,22.213738453922225,-71.464917188222245,20.3526,0.282576,20.572996115144576,20.622254134107411,20.511521232812314,282.07025052862883,0.77226330779922936,0.000222842,2.2610450106096809,1.2836648247427174,0.0017381551953172187
6384919052937072359,844425808.995,844425904.995,96.0,92.001745237935339,22.2143,-71.4646,22.214476696028573,-71.464890689628561,20.6327,0.360523,20.453637396587865,20.525586229084414,20.401081501205823,285.81896812167889,0.65338556550308358,0.000236829,2.3236032371479709,1.0134254467321253,0.0017381673589125215
6384919052937072579,844425808.995,844425904.995,96.0,91.996906403228081,22.2682,-71.4158,22.26816489998,-71.415518021400004,21.0441,0.429954,20.834890865915849,20.959277735061622,20.753837845135664,299.37960329155817,0.64617989683600019,0.000234604,2.6715188759620041,1.1147390342931116,0.00174707109058782
6384919052903518292,840787263.995,840787378.995,112.0,110.72532057010214,22.267,-71.4156,22.267425550471426,-71.415376008742854,21.0928,0.382667,21.638430551557551,21.804031114359734,21.496680133290155,295.57925381440253,0.74470655632195837,0.000219981,2.3198724052597903,1.1516837427805571,0.00174707109058782
6384919052934975494,844425808.995,844425904.995,96.0,92.031326798899784,22.2402,-71.4067,22.241805623716662,-71.407082182583352,-80.1829,-99.0,21.430631626561343,21.638493302574553,21.304589623438613,296.84419348058464,0.64378930253991651,0.000234975,2.4713035661908198,1.0231192371888618,0.0017210041719939821
6384919052934975547,844425808.995,844425904.995,96.0,92.041236803256922,22.045,-71.4041,22.042713918766665,-71.404011443833326,-80.1829,-99.0,22.597100177457406,23.261566489914721,22.209556796158044,260.37608986568176,0.74122260751715974,0.0002372,2.5171615503863407,1.2177274953783712,0.0017243074474663368
6384919052901421239,840787263.995,840787378.995,112.0,110.72533357677275,22.1936,-71.3985,22.194267286399999,-71.397571469699997,-80.1829,-99.0,25.237065317697979,nan,23.539573186343517,281.35558032343801,0.69756113750072013,0.00022263,2.1948562552861275,1.1333590623724972,0.0017143722445331524
6384919052901421289,840787263.995,840787378.995,112.0,110.74044056078861,22.1945,-71.394,22.194534781000002,-71.394097004000002,-80.1829,-99.0,22.681422617551839,23.122717745229547,22.355437341587159,282.64886860470733,0.7032463404288376,0.000222577,2.1622448667259184,1.1067204766529668,0.0017144926074257718
6384919052901421335,840787263.995,840787378.995,112.0,110.74466042105944,22.1524,-71.3859,22.150293771266664,-71.385688527933326,-80.1829,-99.0,22.593430360159331,22.955198926449238,22.321444626501307,276.02569382391596,0.6818417805870608,0.000222206,1.9468780278090532,0.97567367490003909,0.00174707109058782
6384919052934975561,844425808.995,844425904.995,96.0,92.022168938722302,22.1517,-71.3852,22.15188028895,-71.385356638750011,-80.1829,-99.0,22.894928948191726,24.148113828376832,22.454224722198695,282.85343596583175,0.61777567113343701,0.000236193,2.5572301797634429,1.080094946243445,0.00174707109058782
6384919052936027992,844425808.995,844425904.995,96.0,92.016979169701685,22.251,-71.3825,22.25083733608,-71.382704703240009,21.5218,0.577281,21.68072639527923,21.917301747092921,21.537881420808453,301.04863124875953,0.66709591231630916,0.000234021,2.2204205142044042,0.9281116681271645,0.0016422773401399747
6384919052934975702,844425808.995,844425904.995,96.0,92.022168938722302,22.1832,-71.3801,22.182605212566671,-71.380359694166657,-80.1829,-99.0,22.47048373069326,23.108218321031533,22.15773282808971,287.8138819828327,0.70696514972560232,0.000235928,2.4814409957790029,1.0646916680162222,0.00174707109058782
6384919052901421411,840787263.995,840787378.995,112.0,110.74963827542086,22.1829,-71.3803,22.1814490374,-71.380009221833333,-80.1829,-99.0,22.652834505963721,23.06417575219162,22.361716944419936,282.4477218970253,0.70897723280762792,0.000222259,2.0211976441067998,0.99787532703682857,0.00174707109058782
6384919052902472372,840787263.995,840787378.995,112.0,110.75921829342161,20.9534,-71.9329,20.95427583721111,-71.932816811699993,21.6566,0.510301,21.908671399053794,21.937059508536695,21.508901251195507,274.02289153138855,0.96804752747533884,0.000257439,3.0330401165807048,2.8668297058646552,0.00174707109058782
6384919052936026467,844425808.995,844425904.995,96.0,92.012063247268813,20.9401,-71.9347,20.94023296189,-71.934777331079999,21.5542,0.469793,21.506207838399895,21.533011841468426,21.215905316055828,270.18831323535301,0.98839080777565136,0.000263426,2.5649842404458143,2.375973187735998,0.00174707109058782
6384919052937069071,844425808.995,844425904.995,96.0,92.022296277512012,20.4488,-71.9311,20.448846572928574,-71.93101504155716,21.0959,0.38351,21.217643388279619,21.227102412910032,20.874715179141216,268.81883588359352,1.0102728505328844,0.000287745,3.8435267460348741,3.7558130693207175,0.0016812545099206919
6384919052902472431,840787263.995,840787378.995,112.0,110.71600319322314,20.5218,-71.8945,20.521814192440001,-71.894333039580005,21.3917,0.600518,23.395934633728125,23.611129589007962,22.180827837220654,251.46086038356839,0.99941687615875252,0.000272486,3.6684605230003391,3.3742786179780171,0.00174707109058782
6384919052901417736,840787263.995,840787378.995,112.0,110.75437746981943,20.565,-71.8774,20.565887349559997,-71.877661688980012,-80.1829,-99.0,23.272627077813361,23.295847864533393,22.16792813987697,239.51159304532752,0.98828436131247188,0.000268618,3.2772979241730518,3.2384983643571656,0.00174707109058782
6384919052934972179,844425808.995,844425904.995,96.0,92.031925478671027,20.5652,-71.8772,20.564947502524998,-71.877368151824996,-80.1829,-99.0,23.771793495071616,23.691095422762984,22.261200904394741,234.19597125181068,1.0343877258321152,0.00028144,2.8314123756833807,2.9056458054379553,0.00174707109058782
6384919052903514994,840787263.995,840787378.995,112.0,110.7302994047386,20.3163,-71.8591,20.314217061339999,-71.858983799689994,21.3546,0.411293,21.9580116366418,22.01932666354897,21.438596936862815,241.10927530038833,1.0081971811613699,0.000272804,4.112407459490834,3.7745767488069029,0.0016908709572646039
6384919052936026617,844425808.995,844425904.995,96.0,91.99752859548029,20.5387,-71.8512,20.538698827259999,-71.85122508725,21.6458,0.475864,21.560691335736667,21.557314625256122,21.200746924619146,218.61561138625885,0.97455786754706875,0.00028038,2.8742957931363033,2.8972543533714847,0.0017345911966432739
6384919052902472700,840787263.995,840787378.995,112.0,110.75426508247664,20.0172,-71.7719,20.01816281770909,-71.772125246181815,21.7144,0.491571,21.709605189475575,21.735150355248734,21.326720500944063,221.07033688192348,0.9999647212192091,0.000272327,3.4509378588624937,3.2710492044950947,0.0016937223661297521
6384919052934972868,844425808.995,844425904.995,96.0,92.031849083795208,19.9636,-71.7589,19.963608654866665,-71.759025407149991,-80.1829,-99.0,22.419755280270678,22.478188017485532,21.755904688766726,215.30785655996695,0.97467271322610027,0.000287427,2.9928285335920539,2.8177093150175052,0.0017038198034051539
6384919052901418469,840787263.995,840787378.995,112.0,110.72527827667001,19.9636,-71.759,19.963504638300002,-71.758294680920002,-80.1829,-99.0,23.615465030343962,23.787619873901633,22.245265168043684,220.4281908424955,1.0600400068850244,0.000274393,3.5813882223721043,3.3853776126618809,0.0017037076524040184
6384919052936027112,844425808.995,844425904.995,96.0,92.026284839050646,21.8503,-71.6747,21.851048351940001,-71.674904751,21.6544,0.608486,21.993896492783474,22.174688670757732,21.735012098055435,242.35473816118255,0.79794702729558309,0.000245624,2.0909526545668911,1.3321098796495074,0.0016075592935999065
6384919052902473079,840787263.995,840787378.995,112.0,111.69680174778978,21.9702,-71.6523,21.970521449059998,-71.652480333390002,21.6272,0.486873,21.601967413077659,21.679073603602852,21.339999418127206,256.12555679220048,0.91257393105328966,0.000235134,2.9414399280162673,2.3508463466993277,0.0016704189894457646
6384919052902473222,840787263.995,840787378.995,112.0,110.74964341312892,21.4679,-71.6141,21.468587270545456,-71.614268353990894,21.6737,0.467439,21.658881764069378,21.695999189982665,21.308697647974284,160.40136711625792,0.98443550325336071,0.000253836,3.357593083396742,3.0851719318106516,0.00174707109058782
6384919052934974437,844425808.995,844425904.995,96.0,92.02534276458637,21.2491,-71.5567,21.247494595724998,-71.556733631425004,-80.1829,-99.0,22.838273948005931,23.056612846965706,22.116425349220208,109.51554397156714,0.90532789906419475,0.000262578,2.5602084867000374,2.1461435797161785,0.0016846200518833016
6384919052901420012,840787263.995,840787378.995,112.0,110.75922954296711,21.249,-71.5567,21.24949400345,-71.556894609049991,-80.1829,-99.0,23.884166303657917,23.996837306801883,22.429789997703576,107.94998039136004,1.0038522720911494,0.000258393,3.0442066823204486,2.9412956584157621,0.001684427625732768
6384919052934974432,844425808.995,844425904.995,96.0,91.998127346185385,21.5295,-71.5513,21.526883546866667,-71.5517302879,-80.1829,-99.0,23.22082363648439,23.926366879339689,22.368972222609742,159.24604783126924,0.85720032734126861,0.000245942,2.6668566677068344,1.9034518994503629,0.00174707109058782
6384919052902473698,840787263.995,840787378.995,112.0,110.72566329130881,21.9515,-71.4559,21.951596328916668,-71.456192680949997,21.3659,0.433155,22.047582121689317,22.190927859658952,21.778470429051858,232.76188240662179,0.82870038724504325,0.000222524,2.2942025985837127,1.5935187014857906,0.0016288244340080344
6384919052934971700,844425808.995,844425904.995,96.0,92.011619590150886,20.7588,-71.9818,20.759024379780001,-71.981831035240006,-80.1829,-99.0,22.764096847012862,22.856196021619024,21.957532094928165,295.74522075152038,0.97895389259027576,0.00027789,2.8793674779098204,2.6814675120629885,0.00174707109058782
6384919052901417240,840787263.995,840787378.995,112.0,110.75920060034895,20.7598,-71.982,20.759738862014284,-71.98200718264286,-80.1829,-99.0,22.537992261361904,22.578091291889365,21.798071029596187,300.39911317383843,0.98310742052975342,0.000266234,3.6545073314185159,3.5237104656838847,0.00174707109058782
6384919052903514391,840787263.995,840787378.995,112.0,110.75920060034895,20.762,-71.9859,20.762729770505882,-71.986046465264707,21.0084,0.32791,21.101679230430488,21.114259934624481,20.847875152079592,302.09928839906212,0.99455232877085176,0.000266181,3.722430778648333,3.5664126587052731,0.00174707109058782
6384919052937068854,844425808.995,844425904.995,96.0,92.040160827560086,20.7621,-71.9854,20.76079395581818,-71.985327522590907,21.4485,0.436516,21.435184270887074,21.461930093572761,21.128201775751048,296.92398208540936,1.0017266993380083,0.00027789,2.906217097885762,2.7047996365205575,0.00174707109058782
6384919052903514405,840787263.995,840787378.995,112.0,110.71559756088719,20.7467,-71.9828,20.745804358209522,-71.982822866666666,20.6669,0.270023,20.791510632699641,20.801620055889551,20.599777450476392,300.93147737976102,0.97769370776986653,0.000266923,3.6462214317639861,3.4792714805693854,0.00174707109058782
6384919052934971689,844425808.995,844425904.995,96.0,92.01155367388462,20.7334,-71.9828,20.734961874620002,-71.982450571599998,-80.1829,-99.0,22.736969334129185,22.931435389219605,21.937821420311327,294.33701690808141,0.9603379177318867,0.000280433,3.1227349165723854,2.7136049770174071,0.0017444476652064191
6384919052937068858,844425808.995,844425904.995,96.0,92.011619590150886,20.7461,-71.9827,20.74715557551,-71.982241849730002,21.6106,0.466682,21.533311433688649,21.56307331765332,21.204854020119729,295.06881399260254,0.97784174440398586,0.000279056,2.8750796649956469,2.6706634130307476,0.00174707109058782
6384919052937068940,844425808.995,844425904.995,96.0,92.027119428873732,20.2833,-71.9628,20.282999412404763,-71.962838130314296,20.5947,0.266338,20.563785575521731,20.60293439896191,20.412453753434768,294.1447641730785,0.98971850658865668,0.000293838,3.4160290236773192,2.7620109436202198,0.001731628029916023
6384919052903514477,840787263.995,840787378.995,112.0,110.75447786384446,20.2839,-71.9625,20.283320506805559,-71.962763595238897,20.9257,0.318196,20.971534119659939,21.021863422616221,20.751389424230954,300.84433113830102,0.96316229928635599,0.000280645,4.1231993676366523,3.4316594337497404,0.0017339042455334849
6384919052903514487,840787263.995,840787378.995,112.0,110.74969388981725,20.3228,-71.9632,20.323613180130771,-71.963111448192322,19.705,0.16673,19.723796513808935,19.732761763116248,19.648648059372348,299.29018523086273,1.0086817135452415,0.000280327,3.8486782731519464,3.4525186918732418,0.0017270569808128188
6384919052903514515,840787263.995,840787378.995,112.0,110.74969388981725,20.3242,-71.9585,20.323936244243903,-71.958624737121951,19.9106,0.189418,19.961009702205942,19.969091260532,19.867759789638217,296.2842338920492,0.97351709689867472,0.000280168,3.7596720214743384,3.4725317304447207,0.0017101343806677962
6384919052937068925,844425808.995,844425904.995,96.0,92.027119428873732,20.3232,-71.9633,20.322284661802325,-71.963083020962785,19.6206,0.168458,19.689020477901632,19.70054276497871,19.615182046810279,292.56707384596848,0.97289575775099257,0.000292831,3.3451565846352036,2.908822048381329,0.001726237693788819
6384919052937068947,844425808.995,844425904.995,96.0,92.027119428873732,20.324,-71.9586,20.324339742386954,-71.95847057843477,19.6272,0.167415,19.601538309805974,19.611384929878035,19.533527568966132,289.94274911929273,0.96477463747341274,0.000292248,3.3006671790540549,2.8961885969767103,0.0017104281438389624
