objid,t0,t1,t_raw,t_eff,ra,dec,racent,deccent,aper4,aper4_err,mag_bgsub_cheese,mag_bgsub,mag,distance,response,skybg,bg,bg_cheese,bg_eff_area,bg_sigmaclip,mag_bgsub_sigmaclip
6387804180002638133,886200447.995,886200550.995,78.1,70.099999999999994,304.186,88.7277,304.1843241710007,88.727508134651373,21.6554,0.372314,21.48792165263211,21.625906773414957,21.177307788842317,292.14822087357857,0.86236602306679966,0.00119654,8.6356265560659686,6.3481718429509479,0.00174707109058782,3.2268907563025166,21.324113893730203
6387804217617155696,1000659272.995,1000659524.995,87.25,93.299999999999997,304.17,88.7272,304.16517634724204,88.727072891481981,21.9144,0.499516,21.98984962810502,22.339795340362919,21.530349772467357,245.75692965941394,0.81555775275846631,0.00133811,12.892213733352762,8.4652369622162595,0.00174707109058782,3.1596638655462139,21.680048928062419
6387804217617155531,1000659272.995,1000659524.995,87.25,72.25,311.12,88.619,311.11560713509527,88.619091381445088,21.6705,0.416658,21.50780855601031,21.832485226129741,21.109258330148712,353.42575893963317,0.82162994749640905,0.00139512,13.615673584937412,8.6023835207990622,0.00174707109058782,4.6386554621848681,21.305920493980192
6387804180036192118,1000659047.995,1000659221.995,110.1,78.049999999999997,310.037,88.655,310.02263430915411,88.654798578877262,17.751,0.0410791,17.89356223016496,17.898273029354449,17.874369659387781,217.04334025643587,0.89565957448843248,0.0014587,12.95949128226686,10.427999815240897,0.00174707109058782,16.941176470588211,17.905724069437198
6387804217617155584,1000659272.995,1000659524.995,87.25,97.299999999999997,310.042,88.6549,310.03532482876381,88.655082150961505,17.803,0.0513037,17.964401136653141,17.973652283792457,17.947827604633797,332.270263974508,0.80622873890170921,0.00138855,16.298127640232771,10.504177702075207,0.00174707109058782,19.294117647058794,17.97846705163634
6387804180002637809,886200447.995,886200550.995,78.1,72.099999999999994,310.039,88.6552,310.03641715634996,88.655124298178634,17.721,0.049749,17.778270774205588,17.783366522118129,17.765953386325158,201.45974784033541,0.83819518913082591,0.0011495,9.6655952375951006,6.853099847176102,0.00174707109058782,22.319327731092407,17.806593430850267
6387804217617155674,1000659272.995,1000659524.995,87.25,96.299999999999997,310.893,88.6651,310.9020979335221,88.665340912765558,22.0654,0.537151,21.704745521570914,22.101912780974793,21.227475474415318,341.91689674602384,0.80737836644271632,0.00139575,18.510913851237454,11.904550155688099,0.00174707109058782,4.9747899159663795,21.402193658656458
6387804180036192157,1000659047.995,1000659221.995,110.1,78.049999999999997,310.906,88.6652,310.90341959902804,88.665166945933166,21.5741,0.329347,21.879506068937896,22.132208425814405,21.23914234828344,206.72811285304545,0.89480638830173065,0.00145849,15.04654663730409,11.956999663096212,0.00174707109058782,4.7731092436974727,21.451781751511504
6387804180002637857,886200447.995,886200550.995,78.1,72.099999999999994,310.902,88.6646,310.89892791189345,88.664861519499482,21.8506,0.434697,21.956563187581139,22.324295573746422,21.396856167416765,193.14942672721892,0.83984425195241874,0.00115034,12.313753892191963,8.635472887555947,0.00174707109058782,4.9747899159663795,21.68352408873865
6387804217617155598,1000659272.995,1000659524.995,87.25,94.299999999999997,309.89,88.6506,309.89023054611931,88.650725609627713,21.5426,0.387644,21.438857601348385,21.696101466076776,21.086285140965142,330.80168650232667,0.80399992150095279,0.00138643,16.03993752721016,10.349365498719266,0.00174707109058782,4.4369747899159604,21.223690925548848
6387804180036192116,1000659047.995,1000659221.995,110.1,77.049999999999997,309.878,88.6502,309.8750784278281,88.650039339429952,21.6617,0.361452,21.917587494381728,22.128768356332493,21.324599518439438,218.23647273395096,0.89867266779689459,0.00145849,12.811619076636342,10.304839832611499,0.00174707109058782,3.9663865546218435,21.516463949542828
6387804180002637841,886200447.995,886200550.995,78.1,71.099999999999994,309.885,88.6498,309.88335813361073,88.649688520261435,21.4505,0.341976,21.706971178584073,21.917762820909694,21.316511726944412,202.42365633778348,0.8348446518024395,0.00114865,9.6801349604094682,6.8764208468085188,0.00174707109058782,3.0252100840336094,21.47132559938391
6387804180002637845,886200447.995,886200550.995,78.1,59.100000000000001,309.405,88.6446,309.4061313191819,88.644746961108865,22.1088,0.505309,21.997377223064365,22.477338452385641,21.311690916563336,206.56631079809597,0.84199790438076305,0.00114822,12.510801319640523,8.8995589153165024,0.00174707109058782,2.6890756302520971,21.477313577192227
6387804180036192173,1000659047.995,1000659221.995,110.1,68.049999999999997,309.013,88.6617,309.00330335731098,88.661698579616441,21.9075,0.405749,21.684643107351032,21.899613476320553,21.054561972782189,232.12917962843548,0.90162305854259728,0.00145891,14.998889692723301,12.210584885465529,0.00174707109058782,3.8991596638655404,21.219066383915454
6387804180002637898,886200447.995,886200550.995,78.1,68.099999999999994,309.012,88.6616,309.01325849896585,88.661406277171366,21.3917,0.321776,21.538779883378712,21.764424294089071,21.120528371019915,215.65852087696365,0.84261587962017048,0.00115162,11.684059491078134,8.3498887506267589,0.00174707109058782,2.9579831932773071,21.251032315723059
6387804217617155608,1000659272.995,1000659524.995,87.25,91.299999999999997,309.005,88.6614,308.99225067577828,88.661373397698327,21.7976,0.463263,22.545990372434687,23.778428983265986,21.67378667617584,317.45545225862128,0.80833838141905501,0.00137456,18.008053480807465,11.615143640422074,0.00174707109058782,4.0336134453781458,21.904924051464508
6387804180036192168,1000659047.995,1000659221.995,110.1,72.049999999999997,309.897,88.6656,309.89236372964928,88.665563649993175,21.5921,0.326023,22.144499352261978,22.504035177540171,21.300451933665553,220.40908528043033,0.89729307722240059,0.0014587,15.685632096252437,12.652247849536661,0.00174707109058782,4.4369747899159604,21.528583727387169
6387804180036192196,1000659047.995,1000659221.995,110.1,68.049999999999997,309.473,88.6738,309.47179927480317,88.673600604622607,21.7137,0.35398,21.547646386862681,21.740762065986246,20.970592575387489,227.47750653082056,0.9011402676594793,0.00145891,15.222524163683529,12.352986147168702,0.00174707109058782,5.5126050420167996,21.191337841896065
6387804180036192178,1000659047.995,1000659221.995,110.1,76.049999999999997,309.545,88.6693,309.53031194389786,88.669144263594077,19.5507,0.0983243,19.934026123543237,19.970358349477042,19.791678153377305,225.88256825338198,0.90748388644948996,0.00145891,15.049913344650324,12.186986353269319,0.00174707109058782,4.7731092436974727,19.845228689755608
6387804180002637896,886200447.995,886200550.995,78.1,72.099999999999994,309.536,88.6693,309.53265214804856,88.66930119980232,19.3813,0.107689,19.455443744258861,19.485046685770143,19.386703498947448,211.52437098669233,0.82799594772753726,0.00115246,11.823706383467051,8.3765484764302638,0.00174707109058782,6.0504201680672187,19.435914362790502
6387804217617155510,1000659272.995,1000659524.995,87.25,97.299999999999997,309.542,88.6693,309.53357842013679,88.669449596144375,19.4763,0.11386,19.63802745383466,19.689806730228259,19.549372842573277,323.32625423852346,0.80714387076455973,0.00138156,19.245412370092239,12.437423831063921,0.00174707109058782,7.7310924369747793,19.603623683280375
6387804180002637942,886200447.995,886200550.995,78.1,58.099999999999994,310.318,88.6882,310.31500134945969,88.688126228883505,22.1827,0.490751,21.789591287039524,22.035071854489431,21.364326666512714,207.32663859602877,0.84287238700871869,0.00115522,8.2037808013067721,5.7689939656114184,0.00174707109058782,1.8823529411764681,21.48567196731857
6387804180036192244,1000659047.995,1000659221.995,110.1,73.049999999999997,310.251,88.6869,310.24375383276583,88.686700864150623,22.6019,0.689101,22.41404545108416,22.775771354188258,21.558005044072093,219.53567613746063,0.90802628367861471,0.0014587,12.625098775741167,10.213423401050521,0.00174707109058782,2.8907563025210044,21.740067952213192
6387804180002637938,886200447.995,886200550.995,78.1,57.100000000000001,309.304,88.6807,309.30316085053198,88.680661599811756,21.8511,0.407754,21.629451322997394,21.857641835641736,21.217072884403681,217.09361884074659,0.84858352798302439,0.00115479,8.929257239321263,6.3315526324520981,0.00174707109058782,2.7563025210083998,21.377761727192034
6387804180036192293,1000659047.995,1000659221.995,110.1,67.049999999999997,313.818,88.7305,313.82539355271007,88.730450009256572,22.2482,0.523559,21.900580001964233,22.13568658979527,21.312134095964627,188.43795183754872,0.88155702457400409,0.00146103,11.459442594806855,9.0186318003046271,0.00174707109058782,3.7647058823529362,21.520547869102998
6387804180036192374,1000659047.995,1000659221.995,110.1,76.049999999999997,306.135,88.7233,306.13936763157994,88.723047082667108,22.3895,0.586352,21.821308263798642,21.95598042218387,21.284772200693471,279.00855423167769,0.91779135485719954,0.00147862,11.560470064225356,9.7761475593648459,0.00174707109058782,2.8235294117647025,21.414493812518245
6387804180036192391,1000659047.995,1000659221.995,110.1,58.049999999999997,309.106,88.7506,309.09022294835137,88.750509721558259,22.4082,0.571774,22.694932558920147,23.241040076129877,21.537088483368098,248.5024903834223,0.92293893607954869,0.00146167,12.011533631438255,9.9474372582367252,0.00174707109058782,3.1596638655462139,21.790676861987258
6387804180002638103,886200447.995,886200550.995,78.1,68.099999999999994,309.086,88.7485,309.09194990014151,88.748207480760755,22.3441,0.575635,22.342628115763809,22.708007726191362,21.776556952814872,240.45043784123882,0.84098140317067094,0.00116497,8.2206693810697171,5.7991534155478943,0.00174707109058782,2.7563025210083998,22.009519796219955
6387804217617155854,1000659272.995,1000659524.995,87.25,97.299999999999997,309.081,88.7482,309.08046515028826,88.748070745838518,21.9973,0.525124,21.625716500878511,21.875807870496178,21.274355099852002,310.01783687516161,0.8028838813528052,0.00137138,13.775149537726399,8.9540950636256493,0.00174707109058782,3.1596638655462139,21.385808795982793
6387804217617155644,1000659272.995,1000659524.995,87.25,83.299999999999997,309.145,88.6727,309.14148670023803,88.672617379751259,21.9228,0.49206,21.949158832061542,22.45522110845258,21.385270871518266,318.55751652422845,0.79898390636827299,0.00137626,15.689858664218427,10.141393922233087,0.00174707109058782,3.6302521008403312,21.555369207820121
6387804217617155649,1000659272.995,1000659524.995,87.25,89.299999999999997,306.59,88.6944,306.58669937077639,88.694382538696232,22.3111,0.683972,22.087763462458799,22.737984835324571,21.418292318252945,280.83418621487897,0.80699009042716185,0.00135422,18.312903153650726,11.981361539427006,0.00174707109058782,8.8739495798319208,21.870856404578788
6387804180002638018,886200447.995,886200550.995,78.1,65.099999999999994,306.557,88.6964,306.55115155382032,88.696254777487255,22.5878,0.720754,22.543288759681243,22.982324152232842,21.833733274414357,256.22041181421395,0.85013320009924376,0.00116984,8.4503825522223135,6.2106897688774474,0.00174707109058782,1.8823529411764681,22.004346884427111
6387804217617155699,1000659272.995,1000659524.995,87.25,85.299999999999997,310.96,88.6742,310.95962573103031,88.674415043708535,22.0568,0.555003,21.530848374552576,21.818876964201383,21.148906622692831,342.91550948514043,0.81624823803044044,0.00139703,14.675472700824381,9.4516553261760539,0.00174707109058782,3.697478991596634,21.282796085857527
6387804217617155706,1000659272.995,1000659524.995,87.25,79.299999999999997,306.262,88.7187,306.2575055973719,88.71862248922622,22.1689,0.606559,21.710932904112351,22.03155848197342,21.274405760777473,274.63734530193739,0.79574136828211139,0.00135379,13.252697718039014,8.7380313661802109,0.00174707109058782,3.4285714285714239,21.425480289090491
6387804217617155720,1000659272.995,1000659524.995,87.25,96.299999999999997,307.106,88.7141,307.10604613935072,88.714056796400925,22.3387,0.69969,21.977434523082458,22.331879615686503,21.517137131644628,287.0320327270083,0.81967028250998819,0.00135846,13.528865378801072,8.8567354744635747,0.00174707109058782,4.0336134453781458,21.703045257383611
6387804180036192336,1000659047.995,1000659221.995,110.1,78.049999999999997,307.162,88.7175,307.16042449053913,88.717435314214853,22.9313,0.919244,22.957952044507415,23.401148439695923,21.852545872686868,264.93285834059196,0.91804522820458956,0.00147057,11.589328757744491,9.7424612559642991,0.00174707109058782,3.3613445378151217,22.122828756763788
6387804217617155726,1000659272.995,1000659524.995,87.25,86.299999999999997,305.804,88.7253,305.80261094020295,88.725092127455852,22.1604,0.596394,22.211790201392997,22.722284730065109,21.621481659797503,269.72381494798066,0.81486468978248261,0.00135062,13.294969788536335,8.75078831677396,0.00174707109058782,3.2941176470588189,21.808043825716545
6387804217617155787,1000659272.995,1000659524.995,87.25,94.299999999999997,307.095,88.7443,307.09535648113689,88.744134931873347,21.8181,0.457116,21.728703116578007,22.008306261700131,21.335254867080156,283.96847918426113,0.8088638043001718,0.00135718,13.71055455136954,9.0210499940019968,0.00174707109058782,4.7731092436974727,21.525641764098683
6387804180002638081,886200447.995,886200550.995,78.1,66.099999999999994,312.896,88.7565,312.88866458766188,88.756448601588232,22.1517,0.517252,21.812038985862948,22.060816453674981,21.412970959692938,207.17072379253273,0.82662128863375894,0.00116687,8.7019139117214444,5.9561276392844009,0.00174707109058782,2.3529411764705852,21.553624053989243
6387804180036192344,1000659047.995,1000659221.995,110.1,75.049999999999997,312.611,88.7503,312.598371572747,88.750170149781297,22.6392,0.720216,22.93681686952592,23.497050609385752,21.87212661622749,207.59626876960871,0.90270278090664591,0.00145997,11.179556314296075,9.0016988450979358,0.00174707109058782,2.5546218487394921,22.084086370779776
6387804217617155972,1000659272.995,1000659524.995,87.25,93.299999999999997,312.755,88.7529,312.76802345453257,88.752644491900369,22.2007,0.774297,22.230133373929704,22.811034989542772,21.64342100760917,358.25262375874712,0.81440653936986029,0.00139872,14.564484389008122,9.2287533152624572,0.00174707109058782,3.697478991596634,21.842147634027985
6387804217617155625,1000659272.995,1000659524.995,87.25,96.299999999999997,311.653,88.6434,311.6461936423874,88.643500059203021,21.2087,0.317831,21.385775434854875,21.622054400742616,21.078910844485161,355.96297297992083,0.78305370380287798,0.00139915,15.105761933674106,9.4483511865636665,0.00174707109058782,3.4285714285714239,21.180521493011476
6387804180002637795,886200447.995,886200550.995,78.1,70.099999999999994,311.684,88.6432,311.68456505228477,88.643090140150235,21.841,0.418672,21.665200926305062,21.86024706183737,21.307695320483639,177.86040324498947,0.84023062733530762,0.00114907,9.0251584153404814,6.348300777146795,0.00174707109058782,3.3613445378151217,21.482297657052069
6387804180036192073,1000659047.995,1000659221.995,110.1,59.049999999999997,311.668,88.6429,311.66421604561384,88.642813569799372,21.2651,0.271835,21.22735870438656,21.373367888766296,20.830907320553418,192.93841071516516,0.87944058847929196,0.00146167,11.628306390986896,9.0457034404029137,0.00174707109058782,3.1596638655462139,20.953599120556071
6387804180036192075,1000659047.995,1000659221.995,110.1,72.049999999999997,311.309,88.6354,311.30201048430501,88.635229020297572,21.9746,0.441211,21.765725222409209,21.971790590714047,21.238813772923596,196.60642441749107,0.88807722251089238,0.00146272,12.164523540487147,9.5278088018864828,0.00174707109058782,3.8991596638655404,21.424693747545128
6387804180002637802,886200447.995,886200550.995,78.1,62.099999999999994,310.513,88.6408,310.51553167516659,88.640709009302341,21.6572,0.362988,21.637225574989134,21.951142451515338,21.124571937352492,191.85407892313515,0.84299995999710142,0.0011478,12.645672046684885,8.930148736324103,0.00174707109058782,4.1008403361344481,21.330580249485326
6387804180003687520,886200447.995,886200550.995,78.1,71.099999999999994,310.38,88.6413,310.3804263976325,88.641439237924928,-78.9176,-99.0,23.179085736494642,25.778873751186488,21.922107260828589,193.11751879350783,0.84412911888324371,0.00114759,12.658943509012488,8.9376442521699282,0.00174707109058782,2.2184873949579802,22.124709948122714
6387804217617155588,1000659272.995,1000659524.995,87.25,91.299999999999997,310.505,88.6405,310.50085062084611,88.640522449616341,21.6118,0.389889,22.110525562578328,22.811285732672555,21.436101900844932,341.79373739603585,0.80249515934378035,0.00139131,18.805336786758478,12.114726483846715,0.00174707109058782,4.1008403361344481,21.621041624399385
6387804217617155618,1000659272.995,1000659524.995,87.25,91.299999999999997,310.904,88.6495,310.90331319451286,88.649657974398636,20.3254,0.179796,20.404887384457616,20.51760783269771,20.228789590342192,344.9630722628753,0.79166230528151904,0.0013947,18.593935580302041,11.919029697146691,0.00174707109058782,4.840336134453775,20.296897132138561
6387804180002637812,886200447.995,886200550.995,78.1,72.099999999999994,310.898,88.6496,310.89762577064465,88.649557344037348,20.0553,0.152898,20.086265631879332,20.143481252804662,19.959990556273386,189.27873787686102,0.83244699487722529,0.00114759,12.521240144776181,8.841421342689932,0.00174707109058782,4.840336134453775,20.027296345433399
6387804180036192100,1000659047.995,1000659221.995,110.1,76.049999999999997,310.889,88.6496,310.88766363498178,88.649497348518224,20.0696,0.130397,20.335899956075238,20.395962875191646,20.132486743828391,204.27735114760932,0.88342465024318451,0.00145849,15.613179818036969,12.379744748922693,0.00174707109058782,4.5042016806722636,20.202165245267576
6387804180036192205,1000659047.995,1000659221.995,110.1,77.049999999999997,314.904,88.6993,314.89338579778428,88.699232655124035,22.3794,0.583695,22.060932681719787,22.346406072274313,21.453600780747013,165.41147920116012,0.87402509010661256,0.00146294,12.189094605460815,9.315692002246406,0.00174707109058782,2.5546218487394921,21.589299491946537
6387804180036192220,1000659047.995,1000659221.995,110.1,71.049999999999997,314.3,88.7002,314.2910788449135,88.700135220415333,22.7816,0.800698,22.433312921602759,22.874064541983021,21.626312083094202,172.88823801047738,0.87718383667222366,0.00146251,11.682460123885683,8.9689207073022601,0.00174707109058782,4.2352941176470527,21.935267202221674
6387804180002637940,886200447.995,886200550.995,78.1,62.099999999999994,315.13,88.7152,315.14312520297648,88.715277469016272,21.2025,0.328557,21.049973848474814,21.172621919450371,20.828785406866633,169.68535427102501,0.83460297222359614,0.00116942,8.4576769430378409,5.742865096179365,0.00174707109058782,2.7563025210083998,20.92934668822533
6387804180036192199,1000659047.995,1000659221.995,110.1,77.049999999999997,315.135,88.715,315.134713086847,88.71461973912082,20.8938,0.221993,20.89199205430506,20.973823663418948,20.654733995856247,168.35465009730828,0.88158671679595968,0.0014623,11.556102271586767,8.908156666163606,0.00174707109058782,4.3025210084033549,20.762881958475639
6387804180002637939,886200447.995,886200550.995,78.1,72.099999999999994,314.83,88.7091,314.82897240361177,88.708967171711009,22.0849,0.486312,21.991910547226937,22.254701908729395,21.582853892853063,168.84590315602301,0.83064522357375614,0.00116793,8.3344660646494724,5.6703133191085762,0.00174707109058782,2.9579831932773071,21.777023692679744
6387804180036192245,1000659047.995,1000659221.995,110.1,73.049999999999997,312.392,88.6979,312.3764276152246,88.698052246619156,22.2736,0.538777,21.657500770439913,21.825474990212065,21.203017155861605,194.42711017928477,0.88584702227029577,0.00146039,11.330232906792444,8.8813026570132667,0.00174707109058782,3.7647058823529362,21.373080541259416
6387804180002637941,886200447.995,886200550.995,78.1,64.099999999999994,312.579,88.6978,312.598117334888,88.69778230688209,22.3484,0.576515,22.404651468080743,22.847183000801358,21.798321619355114,185.01075107669925,0.83539201344574532,0.00115988,8.1565927208181073,5.6347787154141029,0.00174707109058782,2.3529411764705852,22.012043747432259
6387804217617155747,1000659272.995,1000659524.995,87.25,91.299999999999997,310.672,88.6922,310.672489424871,88.692539807851958,22.4167,0.74591,22.087249116752496,22.550668529945757,21.55671267142846,335.34468142364733,0.81123054268257133,0.00139554,14.050712648036956,9.056939485983488,0.00174707109058782,3.9663865546218435,21.758077878989951
