747402513.995,747403894.995,0.005,877.00745832440214,185.22091687316575,0.68825551594143386,3.8155508875872143e-14,1.4178063628393538e-16,14.410774925754463,14.406747956182084,0.01,0.02,856.30839757847355,0.44584853258203128,73280.0,0.068346456692913407,0.04
747426624.995,747427821.995,0.005,936.52225121732886,186.60220113816735,0.64735883858491761,3.8440053434462469e-14,1.3335592074849303e-16,14.402708094178486,14.398947985471677,0.01,0.02,1034.0327819815529,0.47545399187318382,84123.0,0.068346456692913407,0.04
747485390.995,747486761.995,0.005,1086.2127023819939,135.24388494940942,0.43265710836362109,2.786024029957834e-14,8.9127364322905943e-17,14.752205905992788,14.748738084157914,0.01,0.02,1244.0706908215559,0.66514307464705857,98956.0,0.068346456692913407,0.04
775792463.995,775793690.995,0.005,911.58399463360058,166.25867993781807,0.57963873856368398,3.4249288067190522e-14,1.1940558014411891e-16,14.528039180089298,14.524260488585067,0.01,0.02,1098.6598308554001,0.54284123681724894,83371.0,0.068346456692913407,0.04
775798379.995,775799608.995,0.005,929.8660708999189,154.36761541389782,0.54199789316754043,3.1799728775262949e-14,1.1165156599251332e-16,14.608609511332002,14.604804075410515,0.01,0.02,894.00750942155105,0.56511989560362685,82012.0,0.068346456692913407,0.04
775804299.995,775805526.995,0.005,876.1705212248221,157.53279313522614,0.49908219033742252,3.2451755385856585e-14,1.0281093120950903e-16,14.586572566666501,14.583138265496858,0.01,0.02,1330.2400893200188,0.72183542408563006,100962.0,0.068346456692913407,0.04
775827980.995,775829199.995,0.005,941.9107134888086,166.6073212097848,0.56736583294122744,3.432110816921567e-14,1.1687736158589285e-16,14.525764795871249,14.522073702857082,0.01,0.02,926.32103385847438,0.54948771510051297,87157.0,0.068346456692913407,0.04
807362138.995,807363421.995,0.005,670.53683852043218,122.38169333532615,0.45658728749326216,2.5210628827077185e-14,9.4056981223612006e-17,14.860708854946388,14.856665677602047,0.01,0.02,947.86338348309027,0.87547990987489932,72791.0,0.068346456692913407,0.04
807368055.995,807369429.995,0.005,925.77932416094779,141.46041943226439,0.43898851341276329,2.9140846403046463e-14,9.0431633763029232e-17,14.703412646405031,14.700048541420827,0.01,0.02,1470.2653618800207,0.79290498982960966,105310.0,0.068346456692913407,0.04
807373976.995,807375349.995,0.005,902.15272126438424,134.19213326725097,0.4261593653323939,2.76435794530537e-14,8.7788829258473147e-17,14.760682357562935,14.757239804782266,0.01,0.02,1104.045418261554,0.81903586479432156,100258.0,0.068346456692913407,0.04
807379897.995,807381269.995,0.005,1027.4503957396921,127.91113899060039,0.38803275028595191,2.6349694632063681e-14,7.9934746558906093e-17,14.812729084630041,14.80944036821162,0.01,0.02,1109.431005667708,0.82681955302076349,109772.0,0.068346456692913407,0.04
807385807.995,807387189.995,0.005,760.50226326359291,129.45395422564309,0.45541931688727122,2.6667514570482476e-14,9.3816379278777865e-17,14.799711698295852,14.795898778766096,0.01,0.02,1168.6724671354011,0.82071413783367964,81968.0,0.068346456692913407,0.04
807391727.995,807393109.995,0.005,783.14527042485031,121.70419180267055,0.41483512972420633,2.5071063511350132e-14,8.5456036723186503e-17,14.866736158257668,14.863041662251305,0.01,0.02,1206.3715789784785,0.90305074125226292,87278.0,0.068346456692913407,0.04
807397641.995,807399030.995,0.005,937.31666958757569,134.35375927881384,0.41753713649759017,2.7676874411435649e-14,8.6012650118503568e-17,14.759375443263043,14.756006484928868,0.01,0.02,1308.697739695403,0.82219203460213852,104849.0,0.068346456692913407,0.04
807403562.995,807404950.995,0.005,845.74559186084844,137.76880861128581,0.45248066411928833,2.8380374573924875e-14,9.3211016808573392e-17,14.732122743105581,14.728562651037674,0.01,0.02,1233.2995160092482,0.79562992529291876,93938.0,0.068346456692913407,0.04
807409475.995,807410870.995,0.005,876.97709771469545,127.06854874354771,0.41366925833513862,2.6176121041170827e-14,8.5215867217038551e-17,14.819904825373385,14.816375972628666,0.01,0.02,1130.9733552923235,0.84672683242216717,95487.0,0.068346456692913407,0.04
807415402.995,807416790.995,0.005,702.72948060518695,127.28160739536001,0.45539477226032199,2.6220011123444162e-14,9.3811323085626324e-17,14.818085871930414,14.814208201056825,0.01,0.02,1023.2616071692451,0.87337628731452954,79142.0,0.068346456692913407,0.04
807444981.995,807446300.995,0.005,756.23060590988871,124.95231990110891,0.42726246883077429,2.5740177899628433e-14,8.8016068579139499e-17,14.838139190562572,14.834432952743141,0.01,0.02,1044.8039567938608,0.90510837305986624,86571.0,0.068346456692913407,0.04
807450893.995,807452311.995,0.005,890.17416410437181,138.94208114934972,0.44490364935042465,2.8622068716766038e-14,9.1650151766187478e-17,14.722915500790519,14.719444441025328,0.01,0.02,1055.5751316061687,0.7885457185983219,98585.0,0.068346456692913407,0.04
807456809.995,807458230.995,0.005,889.28155465889176,128.34633372185442,0.41659254270425011,2.6439344746702011e-14,8.5818063797075519e-17,14.809041331643968,14.805522905259055,0.01,0.02,1341.0112641323267,0.83161286646508437,96258.0,0.068346456692913407,0.04
807462735.995,807464150.995,0.005,776.21974102776335,125.99419525309783,0.42707066458306592,2.5954804222138153e-14,8.7976556904111574e-17,14.829123657595378,14.825449662961022,0.01,0.02,872.46515979693538,0.88995156612826132,87909.0,0.068346456692913407,0.04
807468646.995,807470071.995,0.005,717.4704751999999,135.46969072253967,0.48151372166180278,2.790675628884317e-14,9.9191826662331365e-17,14.750394651722441,14.746542351192428,0.01,0.02,867.07957239078144,0.8143681310015084,80020.0,0.068346456692913407,0.04
